starid	Teff	Teff_errp	Teff_errm	FeH	FeH_errp	FeH_errm	radPhot	radPhot_errp	radPhot_errm	massfin	massfin_errp	massfin_errm	age	age_errp	age_errm	numax	numax_errp	numax_errm	dnuscal	dnuscal_errp	dnuscal_errm
4756649415309914240	6056.037152	51.66060800000014	37.12601100000029	-0.051584118	0.048691955	0.034171153	1.0842388679928916	0.058973347	0.053057639	0.990604097	0.053072865	0.059952825398421394	4675.946398	1350.2173110000003	1417.937077	2543.0727579857135	231.5307840692899	211.44782456226812	119.18779863636813	8.179221782617574	7.768887759031244
4837286842168217088	6321.895787	45.68997499999932	33.298212	-0.059523057	0.040845934633776435	0.038750475	1.311035088453332	0.060718918977207936	0.054914554110089275	1.1273458126791012	0.038323389	0.037807634105877064	3412.437101	614.689676	768.2908010000001	1933.1893864757646	148.2026223649525	148.68872243551527	95.48566235	5.725003601327899	5.752693624554254
4864759888238232320	5875.396491	52.66922599999998	44.44515600000068	-0.158330602	0.032648282	0.038692199	1.342781374189801	0.070575833	0.06978118	0.8922915373787139	0.047963633301493225	0.048974070182494556	10210.23919	1540.5481299999992	1255.620108000001	1531.8848830809627	131.86794370533426	124.94664312899818	82.88436257497102	5.229886758116024	5.720167925106779
4895489043507741440	4950.339457	59.56675397	57.383638999999675	-0.088346222	0.0439818	0.037225836	0.7356270714355551	0.030174695	0.034341375	0.7349548202704741	0.036927499874315095	0.024171942	9792.624688	5220.495122	5455.882777	4584.852580193336	408.6834884744676	356.3706534	184.60559440806992	12.641762994164992	10.445724347246568
4911563216311083392	5599.949776	59.711245999999846	48.542255285430656	0.31662941931337374	0.042643820775036756	0.032642534	0.9927130357954186	0.046525591	0.043491171	1.0107345769443465	0.041870122	0.048045456739228665	4326.641019	1982.913941965331	2372.0515339999997	3234.377161632994	272.1402368178278	255.72290005831883	137.65713553000938	8.708439883415565	8.197087037723321
4917441922731087488	4966.921922	54.01988099999926	42.42848000000049	0.12309288531282471	0.028579349	0.045692379888784704	0.8196705677001559	0.034166776	0.033324007	0.765662679	0.037169429	0.025970496204313465	16044.23456	2527.488669999999	4230.812240000001	3804.265153528989	325.7402858123678	250.4999521177515	159.44822315093074	10.035828111518441	8.123432512571526
4968289907406396160	5581.318738	46.55951999999979	50.95874900000035	0.12994565242095052	0.048472406208844715	0.078313935	1.1965284957182376	0.066122984	0.061556650965912674	0.9153791508722537	0.060050484	0.036042093	12119.74816	1493.4044000000013	2049.509399999999	2031.8251226810776	179.38928621458763	165.07192965310355	99.35291556085413	6.712688834677209	6.378761911696557
497750842338402560	6070.678632	50.834931000000324	66.42706999999973	-0.286626217	0.031676599	0.047635041	1.1142507121413412	0.060064063389637656	0.054901206743847464	0.8804989502790207	0.059982833	0.050989798904026995	7878.564088	1353.4725680000001	1318.3691330000001	2152.114856938909	192.4147451452286	165.53235336114972	108.2020440879959	7.260844509628811	6.587127483959165
4990044668377961984	5508.086401	53.539044	43.85835699999916	-0.003286876	0.036794777	0.033728558	0.8590196564237939	0.04399758	0.035837485	0.8325847606957921	0.04303284	0.030855656578352098	7896.469014	2081.2478300000002	2971.199428	3588.178443	305.59984052328946	293.7528512120498	155.32983784397203	9.617476049518984	10.018978807861231
4994237247949280000	6319.667656	41.81882900000073	29.769187999999303	-0.111117746	0.036301641854806097	0.027084829372401156	1.3244748649907694	0.06973946	0.061300696325563564	1.089490529887889	0.054041083404554824	0.038045730229752106	3915.964852	548.7007720000001	712.203242	1842.1767362775902	162.58681725183624	162.86539582571163	92.76019869319785	6.195227331978515	6.3289330703926225
5019835424832215424	5068.736391	53.323677999999745	55.299504999999954	0.21802552218672416	0.038344471	0.04727425	0.8350279436038119	0.03797478	0.038777890692846095	0.8477876607510935	0.056024173	0.040058499	7540.16925	4574.210281	3657.957109	4067.1804785672807	330.66819690372586	321.4376840465452	164.0967728761748	10.154766792324239	9.340706280697106
5057924844082070016	5747.764617	69.23324400000001	49.896795999999995	-0.340698719	0.038752032	0.052860808	1.0225762444141548	0.052113281	0.047117227	0.7734625368257001	0.036943112	0.047041847	14181.71114	2811.2848699999995	1869.4943899999998	2279.7340428726284	196.99272025000482	176.42053444536623	114.91995532482207	7.156172722874516	7.033023624395582
5065640460769428224	5897.15703	50.71169599999939	50.67346499999985	-0.272118775	0.037750957	0.040735411944724687	1.5956220618598205	0.080333365	0.083753789	0.912209343	0.054953709	0.043993143632798715	8810.757604	1050.3526619999993	943.9491090000001	1108.0599752401852	94.06128174281639	82.24024431127691	64.35190817902972	4.542977370594713	3.731588816
5086537022856406272	5828.88073	46.137024999999994	54.037468999999874	0.047959015474968385	0.047848453	0.041053356332059525	0.993052741	0.048699958	0.045434985	0.9526830853149665	0.048011245	0.048083878	5041.373005	1877.6634489999997	1795.9980580000006	2981.6428446435675	266.3484145374532	245.6230919835275	133.51898572676365	8.842004884802122	8.383845172429616
5089851638095503616	6071.124836	46.52951800000028	48.100961	-0.379348434	0.024580698	0.04775983	1.310649736882969	0.06818764	0.066402642	0.8743228233874616	0.035915156100749135	0.031972342768086026	8878.610266	1308.0691740000002	782.8093859999999	1542.1223491837027	139.1884525251637	129.9505736217145	84.59684446	6.162262020820407	5.706114703035453
5175239363214344960	4704.842183	54.36357399999997	54.39512299999933	0.066648878	0.036489478957638974	0.043612247	0.723103846	0.028329947	0.031025638813644174	0.7379269418329898	0.031010843035028324	0.025971135186767857	9118.538666	5752.634683999999	5458.941924000001	4871.761810123514	378.88605185597044	344.29009718902216	189.40710764967272	11.516719994835881	9.751348571595656
5227928170880093568	5496.785909	41.90719300000001	36.91125499999998	-0.369864265	0.058937257	0.019101482	1.1430896701403865	0.061258936202027936	0.063410189	0.7583101809863757	0.024980413252224554	0.034000528	19586.30742	300.42791999999827	616.5200700000023	1825.5730222418233	251.21455512847524	178.04185760716132	95.42611165134421	10.04403495	6.290680684550281
5241964708164136192	5342.582971	46.39555300000029	52.54742399999941	-0.706816172	0.072742352	0.046568928	0.6428621105724162	0.013484001909395693	0.014010164369065548	0.7059427379216732	0.009043824	0.005044119	1797.601827	2361.2670190000003	1256.828985	5533.231818110391	201.46587986220948	236.15104744164455	221.17418499279847	6.517275166324879	6.814701152343559
5242077854771196544	4574.3696	45.37756900000022	42.474244	-0.09621181	0.03883774	0.040548062	0.6791374287571099	0.026807938945346388	0.022352415356832744	0.7089391096475792	0.010971165351163825	0.007977649	7658.511145	4966.245578880855	4388.781305	5368.364660156071	344.6728007418933	357.56508177837713	204.0615559295818	9.554297282276792	10.524445262060652
5253607539857229568	5904.814776	26.66226800000004	24.47716600000058	-0.524241769	0.019047193020291675	0.029183141051976835	0.9871628375230767	0.045808688	0.043517813	0.7324426700517822	0.030974886632145204	0.013986735206877543	14186.7985	1293.347389999999	1989.8496700000014	2314.432592023233	201.8930446562822	198.2899375046527	118.57047432941312	7.475630182973333	7.636986044696641
5284358990266469760	4457.595899	59.268450000000485	57.38067299999966	0.20112462690962574	0.072174491	0.082605869	0.6808575008483008	0.026954289	0.020621784508589314	0.7278928429943191	0.026066118	0.014895863455834268	4589.53683	6162.96812	3228.186623	5562.4765528760245	271.8079233390681	327.5246757221221	205.96602943352846	8.161222288169512	9.873218213206258
5288681857665822080	5943.290044	51.571546000000126	45.102261	-0.273982773	0.043392337	0.031674723	0.9891731537236093	0.049080881887771266	0.046422730004543444	0.8475303690111106	0.045054926348599866	0.030021947111759095	8340.824852	1599.7753190000003	1840.7612769999996	2654.8784911418943	246.1239117734549	228.28835348901112	127.02639718229695	8.683049564	8.355786811300831
5305241494923209856	5924.311984	42.78791999999976	42.47863200000029	-0.713679596	0.037867651	0.037259507	0.8476726050598986	0.039523445309040395	0.035978361	0.7226207309838621	0.028055447187170013	0.014011638932180492	10961.04331	2059.276820000001	1832.9490669999996	3088.2836985429967	277.70767731292517	244.64895471821364	148.08739906956052	9.485543904587814	9.689510376628022
5337273743301313536	6833.975875971866	0	0	-0.5	0.19990000000000002	0	3.568845742009701	0.05559397	0	1.68679964	0.098007675	0	1200	0	100	376.00265105005104	2.0123355824840132	0	26.01225168910532	0	0
5337294049909975680	4824.374143819993	68.40626074872853	83.11201499	-0.8998	0.0997	0.1501	0.7818232474257167	0.013912607193558801	0.023817957	0.689476816	0.009233538	0.016640490499999938	20	0	0	3811.550673498429	117.6732203267211	50.30221647091821	162.1940156243408	5.641637525149292	3.1808581272329377
5351820556994135296	6546.841976	53.17080900000019	66.17781599999944	-0.15859375	0.025781250235051623	0.044921875	1.5430935675793809	0.08569518	0.063933521	1.146242424211955	0.055908265547232494	0.035025554773515655	3980.207639	475.41517999999996	540.2953050000001	1407.2707674913192	117.50843010373728	124.74656596323348	75.74715625827558	4.707727089	5.288730047765625
5357465071731312768	3450.968807317473	43.81744557	23.796010919732453	-0.7	0.0994	0	0.26948973071443805	0.018553003515735855	0.002420511	0.1	0.014356780699999988	0	20	0	0	5561.632726748637	39.83051712835004	76.18559713296327	305.22811317904024	4.158919509054499	9.846515002264596
5376137837173646208	5751.455549	53.71054499999991	50.17797700000028	-0.20389114	0.049488395482403136	0.038288571993608495	1.2497243571605214	0.067497195	0.073639642	0.8393054547282691	0.035033313	0.055952428736614546	12469.11674	2485.9653500000004	838.1931299999997	1671.3055936670082	177.02662637623257	150.06295208652114	88.64149908658959	7.524861768376695	5.814986083114746
5385076140853434752	5724.811507	46.08135999999922	42.67476100000022	0.23897897016611902	0.052780718455381126	0.014516747711638328	1.3029692495269645	0.065791202	0.064901216	1.039484202403097	0.054845643	0.046084363	8300.564876	961.8207000000002	1407.8194060000005	1906.7760727871378	175.9799820173348	160.47267135321977	92.76014078784503	6.539769015194963	6.033277641204307
5401743332678544640	6023.467728	64.61485700000048	39.910328999999365	-0.248325359	0.034433189	0.040103064958412954	0.9616332311058967	0.051775804311734785	0.044873376	0.8715980021115077	0.048129418	0.041997638630536405	5929.202997	1774.0272829999994	1672.822021	2858.7860029042977	260.49836503855204	238.5235901303863	133.8755733390331	9.008832034	8.786875243
5409268527708808320	5419.819968	55.612670000000435	65.67504199999985	0.18660517790271833	0.035300557	0.045782124	1.2820795395595737	0.069152157	0.066863064	0.9104063372882207	0.061785354	0.041108891	14527.05213	1970.71861	1625.3144499999999	1783.7446640163855	168.8375350582594	147.8355820892068	89.24382014491695	6.4177465647725995	5.659710561
5411736896952029568	5362.420961	53.25554100000045	52.75240699999995	0.045768867	0.033466372	0.042455602250136545	0.8398138684242309	0.037675167072125704	0.039106621	0.8328750052787693	0.037807945	0.031007541	7220.032905	3653.821355	3024.576234	3834.2208166370024	333.48512263137445	362.04539904801914	161.23817407639385	10.619637994752367	10.911127901843514
5453063823882876032	6098.634529	48.75399800000014	57.71445800000038	-0.302481434	0.034791872	0.034421231	0.9429239130247243	0.044777906	0.037728869	0.8747366949876829	0.038005431	0.029023922376954503	5030.549505	1565.3995459999996	1559.291471	2969.0619596807646	260.48333813998715	243.9708689524191	138.18147446693342	8.841970537445945	8.53888357
545560867790611072	5848.710133	52.29626258470489	56.08882099999937	-0.09332367	0.038264208	0.037008406	1.2195794348878806	0.069219359	0.063011402	0.9233496440601278	0.070057178	0.04701249	9494.584685	1725.7997950000008	1494.329237	1926.3646906139475	175.62192516403093	162.1162998	96.88387805162502	6.826276149823244	6.349386127054615
5509620021956148736	4419.407708	65.29374282080062	55.951928999999836	0.44431850415773155	0.025941836	0.029641204709857316	0.7117145453395216	0.029944921	0.027463600706246316	0.7849298421396611	0.045067742	0.042007390277009726	3416.274294	5708.355942000001	2434.5888207999997	5486.0621627552955	238.0083750323929	261.67993383366047	199.41708637916426	7.828194980102751	7.999701475866715
5545555570947605376	5630.252641	55.55982200000017	46.42097100000046	-0.058460068	0.038360766012467254	0.035962026	1.079171752733254	0.063433185	0.048662182	0.8524751696747273	0.06595531	0.033136919	12918.85091	1781.8177100000012	2243.80285	2309.253996774342	202.71761297547755	193.0273644907702	111.68898459227806	7.172653919	7.343014782264689
5557345496687437696	4900.091429	55.07058799999959	46.22689400000036	0.044840229108065205	0.041335923844939115	0.036721121	0.718088756	0.030631171217711306	0.028444976046285597	0.7319933688602885	0.037930983862048184	0.020015508	6533.987876	5213.059523999999	3837.193893	4822.570817587299	342.65956710606406	341.84101129782084	191.20009542379216	10.387908177037275	10.129024135947844
