designation,source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 2221164434736927360",2221164434736927360,322.9418249405497,66.3490097989388,4.913369263275179,0.010465299,11.732284,-10.079846,0.656631,5315.492,5306.6636,5324.2393,0.1803,0.1703,0.1899,"Gaia DR2 2221164434736927360",322.9418092240596,66.34900544061908,4.9237,45.3262,32.0422,-10.0655,2015.5,9.248374082141975E-8
"Gaia DR3 2188906825165621120",2188906825165621120,316.2036951302102,55.588025272538886,6.6849737748746,0.0186343,7.989994,-25.473478,0.14453724,7426.445,7425.0015,7427.7656,-0.1975,-0.2076,-0.1867,"Gaia DR2 2188906825165621120",316.2036922408096,55.588022053060655,6.6864,11.7373,23.8689,0.0,2015.5,9.56858055230409E-8
"Gaia DR3 427224073427887360",427224073427887360,10.08915696908795,61.21337904306996,19.327731537855115,0.013050931,12.542486,3.5364168,0.5043618,3399.8037,3398.9807,3401.7864,-1.3635,-1.3646,-1.357,"Gaia DR2 427224073427887360",10.089143093898022,61.2133868108951,19.2202,48.5759,-55.6022,2.8765,2015.5,7.92823017713563E-8
"Gaia DR3 5723638723350902400",5723638723350902400,126.43374166146126,-13.559538961570622,6.564502838647462,0.014058043,10.664142,20.685295,0.35110095,5557.1006,5523.331,5637.6353,-0.0613,-0.0986,0.0334,"Gaia DR2 5723638723350902400",126.43374282588938,-13.559548458319593,6.512,-8.2765,67.9426,21.1577,2015.5,6.277808683827405E-8
"Gaia DR3 4624979393181971328",4624979393181971328,73.70144719337407,-76.68060863089346,2.8128132580880516,0.0104966825,12.508994,-7.776246,0.8096103,5628.948,5625.454,5643.1997,-0.0402,-0.0451,-0.0264,"Gaia DR2 4624979393181971328",73.70143977590952,-76.68060607194131,2.7827,11.712,-18.9222,-6.1084,2015.5,1.0737649961344371E-7
"Gaia DR3 338382713564401920",338382713564401920,38.36157284676186,41.01343193600925,2.986040592934553,0.02473894,10.529541,-7.5256996,0.22748233,5749.947,5747.299,5754.7217,0.0196,0.0134,0.0261,"Gaia DR2 338382713564401920",38.36156898554277,41.01343205036208,2.9442,21.7081,-0.8741,-7.7962,2015.5,1.0175335079174029E-7
"Gaia DR3 2242756094328104576",2242756094328104576,292.3139982792901,65.97378351827352,26.88597717892837,0.015777089,14.616055,-45.581867,2.1037147,,,,,,,"Gaia DR2 2242756094328104576",292.3139789990924,65.97380177727902,26.8377,56.5741,-131.3319,0.0,2015.5,1.9925048128643275E-8
"Gaia DR3 4684513614202233728",4684513614202233728,16.778699222120125,-75.19894737334107,2.4397854173371973,0.011145126,12.232036,41.617462,1.5402876,5857.7227,5828.0684,5870.7383,0.3599,0.3161,0.3687,"Gaia DR2 4684513614202233728",16.77868789527306,-75.19894516714068,2.4233,20.2246,-15.607,43.3958,2015.5,9.299605204670794E-8
"Gaia DR3 534988616816537728",534988616816537728,21.921767121264168,72.29662042879961,22.225693359824277,0.013832764,12.127464,-59.98826,0.43097693,,,,,,,"Gaia DR2 534988616816537728",21.921734603360544,72.29661480997635,22.1289,71.7067,40.4748,-60.3767,2015.5,7.097621465634288E-8
"Gaia DR3 6801474136516893184",6801474136516893184,316.6318783614876,-26.69287303651659,2.7862146782077737,0.02162883,11.192582,-7.6642866,0.8677676,5680.8784,5658.4873,5699.8687,-0.277,-0.296,-0.2668,"Gaia DR2 6801474136516893184",316.63187909176014,-26.692865438624032,2.89,-4.7111,-54.25,-5.888,2015.5,6.319806233074332E-8
"Gaia DR3 2318295979126499200",2318295979126499200,7.302035701553612,-30.454128055932788,15.900030865895824,0.030844795,11.15755,57.56665,0.32695496,,,,,,,"Gaia DR2 2318295979126499200",7.302011483474083,-30.454115932330396,15.9205,149.9532,-87.2528,57.3805,2015.5,5.0280175926688273E-8
"Gaia DR3 646125297938578944",646125297938578944,142.74340481119165,26.539989710847316,4.474305978539132,0.01816353,9.590924,-41.166607,0.17331173,6011.8174,6010.461,6013.5435,-0.0912,-0.0943,-0.088,"Gaia DR2 646125297938578944",142.743406020159,26.539995130833145,4.3372,-7.9987,-39.5448,-40.653,2015.5,7.807882884425176E-8
"Gaia DR3 1476485996883837184",1476485996883837184,201.28260370719488,38.92236336733445,23.48043674491943,0.01421334,9.684284,-7.1436505,0.14514877,4591.5635,4590.82,4592.252,-0.112,-0.131,-0.1038,"Gaia DR2 1476485996883837184",201.282625917622,38.922367140999015,23.4577,-124.7133,-27.3773,-7.3279,2015.5,5.0583767877040744E-8
"Gaia DR3 6552346035980010624",6552346035980010624,352.17255974849974,-34.49141031907003,10.38369615011503,0.01817497,11.086285,-5.062502,0.40831578,4818.802,4812.0366,4824.7944,0.4667,0.4585,0.4743,"Gaia DR2 6552346035980010624",352.1725409136907,-34.49140990216626,10.363,111.3638,-2.5882,-4.7723,2015.5,8.068035353250803E-8
"Gaia DR3 3962403923821595264",3962403923821595264,188.9223505109807,27.214375117276067,7.895342647436803,0.030634202,11.755176,10.352454,0.4619255,4757.89,4753.632,4762.471,0.264,0.2581,0.2695,"Gaia DR2 3962403923821595264",188.9223576380707,27.21437660930302,7.7699,-45.874,-10.7657,10.428,2015.5,3.341016714644182E-8
"Gaia DR3 2333676738050041728",2333676738050041728,2.2716167670028304,-27.121732715340222,42.059154343344176,0.03240835,10.915721,19.700996,0.17907207,,,,,,,"Gaia DR2 2333676738049780352",2.2715087068298057,-27.12174521661678,42.1185,692.2547,90.1419,20.3661,2015.5,3.6451427564962585E-8
"Gaia DR3 2136815881249993600",2136815881249993600,292.1669511864854,53.48737084369298,9.221931308439368,0.010726186,9.700555,-15.300545,0.25295982,5827.4766,5816.5264,5842.849,0.0953,0.0846,0.1096,"Gaia DR2 2136815881249993600",292.166941697073,53.487369350049946,9.1295,40.5192,11.1062,-15.2468,2015.5,5.227965053537477E-8
"Gaia DR3 2296342614570999552",2296342614570999552,282.79525896569027,82.24541365186187,2.886914068041987,0.012229674,11.360669,1.5851378,0.5189007,5768.8984,5767.629,5770.91,-0.0769,-0.081,-0.0727,"Gaia DR2 2296342614570999552",282.79525584601186,82.24541433038253,2.9475,2.7914,-4.5206,1.9606,2015.5,6.05936134689099E-8
"Gaia DR3 1126422935076082176",1126422935076082176,151.61868523097365,74.82720028881778,20.635475425495738,0.018971704,14.74585,11.414203,2.9142,,,,,,,"Gaia DR2 1126422935076082176",151.61869890524335,74.82721071815911,20.5978,-26.0438,-75.1141,0.0,2015.5,3.8345361469020105E-8
"Gaia DR3 4558177980124887936",4558177980124887936,253.18629589015782,16.579913990887935,3.7367479978795632,0.019745478,10.118072,-22.275778,1.2276238,6560.81,6552.438,6570.7944,-0.2705,-0.275,-0.2659,"Gaia DR2 4558177980120149632",253.18629707817112,16.579915311086122,3.7879,-8.4493,-9.2572,-19.7216,2015.5,4.905359557152828E-8
"Gaia DR3 1344163891352965632",1344163891352965632,263.7580742016062,40.69504234663025,4.420168900811432,0.012652458,8.94528,-20.909248,0.23739183,5992.018,5990.268,6001.9014,-0.2277,-0.2316,-0.2259,"Gaia DR2 1344163891352965632",263.7580753436781,40.69504284435422,4.4209,-6.5116,-3.2814,-20.8334,2015.5,5.694353159227193E-8
"Gaia DR3 570653411060484480",570653411060484480,71.02813221696267,84.36426741021643,3.3438488580228305,0.011713563,11.036793,-33.538143,0.45248452,6022.5796,6021.3066,6024.7554,-0.2817,-0.2866,-0.2762,"Gaia DR2 570653411060484480",71.02814820619353,84.36426524513254,3.3444,-10.7834,15.2175,-32.9359,2015.5,8.895817901561484E-8
"Gaia DR3 6675883485986480256",6675883485986480256,307.596695615181,-44.88762170864314,2.663794260115537,0.020050218,11.351634,-35.16911,0.46507958,5948.107,5946.269,5951.5757,-0.0768,-0.0822,-0.0711,"Gaia DR2 6675883485986480256",307.596692520213,-44.88761806166907,2.6508,15.9944,-25.7228,-34.5569,2015.5,7.970302990489155E-8
"Gaia DR3 4613145315172329984",4613145315172329984,20.166002952398678,-86.97996614165682,2.8615073754574283,0.012114266,11.288884,46.63256,0.34462878,6230.717,6227.277,6234.265,-0.2916,-0.2946,-0.2885,"Gaia DR2 4613145315172329984",20.166011344867435,-86.97996504148742,2.7834,-3.7192,-7.7323,46.7887,2015.5,7.888869720311008E-8
"Gaia DR3 1716345832872291968",1716345832872291968,194.7395907678979,77.66172008723437,17.28263533343912,0.015034271,14.140286,-18.619379,2.2442093,,,,,,,"Gaia DR2 1716345832872291968",194.73961410861966,77.66171574435853,17.2748,-35.9925,31.4246,0.0,2015.5,2.448760997688351E-8
"Gaia DR3 3022644120017418496",3022644120017418496,89.13002816739541,-5.012031861718785,4.596752177093529,0.018512016,12.082437,54.68093,0.46721023,5246.597,5219.1567,5259.58,0.3325,0.3058,0.3461,"Gaia DR2 3022644120017418496",89.13002645808584,-5.012029770075678,4.5249,12.3055,-15.4241,54.7698,2015.5,5.0986344002378794E-8
"Gaia DR3 2329387852426700800",2329387852426700800,353.24356218264177,-29.41653330056644,26.117515196160547,0.032652486,14.724859,,,,,,,,,"Gaia DR2 2329387852426700800",353.24353813659707,-29.416487033919058,26.2368,151.0472,-333.1938,0.0,2015.5,3.450174108188476E-8
"Gaia DR3 4968289907406396160",4968289907406396160,33.15402575434929,-35.39091868548029,3.081784566426391,0.020190205,11.156964,8.183929,0.21744722,5706.2026,5656.5303,5785.6826,0.177,0.1315,0.2555,"Gaia DR2 4968289907406396160",33.15402075292024,-35.390918165520766,3.0208,28.9144,-3.6439,8.0846,2015.5,6.292021550311087E-8
"Gaia DR3 5001098681543159040",5001098681543159040,10.569726869675728,-36.717968019208875,45.299806632803985,0.02703411,11.548954,14.514078,0.25872302,,,,,,,"Gaia DR2 5001098681543159040",10.56975367503263,-36.71797432474558,45.3562,-155.1859,45.4446,0.0,2015.5,6.702860823160323E-8
"Gaia DR3 3342228616422593664",3342228616422593664,90.06258955638059,11.88405392815675,3.5969702976107674,0.016266007,9.478963,57.434235,0.81378394,6333.0283,6323.124,6347.069,0.0429,0.0351,0.0545,"Gaia DR2 3342228616422593664",90.06258779749693,11.884057683548662,3.4772,12.5024,-27.3097,0.0,2015.5,4.0599064160061605E-8
"Gaia DR3 2254929887069708160",2254929887069708160,288.46566248049663,66.3479386815134,1.940455091468651,0.008713214,12.210217,18.188738,1.045076,5802.538,5801.2383,5803.8535,0.2933,0.2916,0.2951,"Gaia DR2 2254929887069708160",288.4656682557355,66.34793750964377,1.9523,-17.0736,9.0364,19.0269,2015.5,9.940212526329509E-8
"Gaia DR3 4747624104168195072",4747624104168195072,47.517282433341094,-50.83225931812684,13.010697782896415,0.017194608,7.430989,-0.036144275,0.13971221,5953.785,5952.5005,5955.2397,0.0217,0.0153,0.0283,"Gaia DR2 4747624104168195072",47.51726076917858,-50.83226320445764,12.9746,97.9122,27.9112,0.0527,2015.5,8.458077205772585E-8
"Gaia DR3 3445148131761842944",3445148131761842944,87.1880386219075,32.08404130927777,2.789685334755686,0.01349961,12.449545,-45.468372,0.6949669,5737.8066,5665.2725,5809.703,0.0165,-0.0495,0.0798,"Gaia DR2 3445148131761842944",87.1880397180438,32.08404345647049,2.7359,-6.3932,-15.8605,-45.0722,2015.5,6.899527803443829E-8
"Gaia DR3 5019835424832215424",5019835424832215424,32.53472597584694,-31.070651600274537,22.653479829262107,0.016979393,8.6779375,32.523785,0.14122768,5120.498,5119.759,5121.2627,0.2216,0.2175,0.2258,"Gaia DR2 5019835424832215424",32.534687025213856,-31.070627152151886,22.7337,240.0405,-175.8536,32.6536,2015.5,3.360892359877345E-8
"Gaia DR3 3222453935725951488",3222453935725951488,84.15271949221695,0.8962792027041777,2.863027699547178,0.014746806,12.353216,21.116917,1.6223671,5736.4746,5730.3555,5742.625,-0.1365,-0.1432,-0.1304,"Gaia DR2 3222453935725951488",84.15271910091087,0.896278794500176,2.8265,2.6399,2.629,20.7616,2015.5,4.9598702708751064E-8
"Gaia DR3 5545555570947605376",5545555570947605376,119.05981730323174,-35.11671161161398,3.1995443083575883,0.01026077,11.829936,60.257553,0.47212505,5696.5625,5690.6924,5749.451,-0.045,-0.0518,0.0027,"Gaia DR2 5545555570947605376",119.05981831327158,-35.11671042968743,3.1695,-6.1042,-9.0173,60.6896,2015.5,7.371511168787934E-8
"Gaia DR3 3046327742219111808",3046327742219111808,108.04420710482815,-10.639339310639603,2.198552046316638,0.012507951,12.455146,42.540443,1.1692985,5923.166,5903.3833,5942.813,0.0467,0.0277,0.0637,"Gaia DR2 3046327742219111808",108.04420663668714,-10.6393399643981,2.1412,3.1393,4.1233,0.0,2015.5,8.457802418460969E-8
"Gaia DR3 5305241494923209856",5305241494923209856,143.9265110718917,-60.35747317166065,2.9341149541549902,0.09386134,12.492139,10.486217,1.849665,6008.917,6002.158,6022.662,-0.7038,-0.7278,-0.6807,"Gaia DR2 5305241494923209856",143.92651771429487,-60.35747576921606,2.7254,-19.8744,21.5996,9.8783,2015.5,6.614010441114056E-7
"Gaia DR3 5227928170880093568",5227928170880093568,165.31579236268752,-72.35670072893244,2.5621918236338788,0.009301937,12.0278,47.06689,0.6364343,5441.074,5405.742,5510.063,-0.446,-0.4814,-0.3719,"Gaia DR2 5227928170880093568",165.31582305537614,-72.35670435724377,2.5359,-66.7266,25.6262,47.368,2015.5,7.750262842118706E-8
"Gaia DR3 5351820556994135296",5351820556994135296,155.98413662753396,-56.843115783643356,2.7889796713585624,0.011562809,10.70588,9.341224,0.54149723,6568.681,6560.1187,6576.666,-0.1667,-0.1738,-0.16,"Gaia DR2 5351820556994135296",155.98414276753337,-56.84311692791089,2.6965,-24.1247,7.716,0.0,2015.5,7.298892877757723E-8
"Gaia DR3 5409268527708808320",5409268527708808320,144.53776521406772,-49.335220616666156,3.651916950841679,0.0129621485,11.293369,13.440743,0.31372413,5478.038,5467.5615,5493.3877,0.2007,0.1903,0.2166,"Gaia DR2 5409268527708808320",144.53777090435037,-49.335222636268924,3.5699,-26.538,14.0071,14.0918,2015.5,7.740550781114331E-8
"Gaia DR3 404433018447476096",404433018447476096,15.654392214773901,51.303888812542255,5.687559574482935,0.01778201,11.95474,1.0809093,0.4311621,5310.2046,5302.2754,5314.4126,0.068,0.0606,0.0736,"Gaia DR2 404433018447476096",15.654393846582103,51.303891808987885,5.6392,-6.9311,-21.3342,3.4929,2015.5,6.650968504045912E-8
"Gaia DR3 1044013542142711296",1044013542142711296,130.90021263222278,63.07807440305169,12.546481407095412,0.013927378,13.633956,4.3430367,1.0076956,3601.738,3595.6433,3605.948,-0.1009,-0.1474,-0.0667,"Gaia DR2 1044013542142711296",130.90022578164889,63.07807676412289,12.5083,-42.9027,-17.0325,0.0,2015.5,6.7371375402266305E-9
"Gaia DR3 1117620107545810944",1117620107545810944,139.1125645868252,69.07412832389238,2.3567585013587795,0.010788254,12.024529,-29.449493,0.60600555,5885.8667,5883.434,5889.2637,0.3149,0.3129,0.3171,"Gaia DR2 1117620107545810944",139.11256476837784,69.07412843387726,2.3424,-0.5499,-1.354,-29.1752,2015.5,7.891776635044152E-8
"Gaia DR3 876608292608416512",876608292608416512,121.86325586813186,29.388641519997357,1.8050980000296546,0.015878059,12.404097,31.146109,1.2386991,5753.6,5739.536,5769.8267,0.1108,0.096,0.1276,"Gaia DR2 876608292608416512",121.86325683819636,29.38864460177471,1.7633,-6.0387,-22.7915,29.751,2015.5,8.39621900453175E-8
"Gaia DR3 1255520718461480960",1255520718461480960,215.8014968021862,24.076563805074205,2.1488659205608385,0.012602167,12.297648,-7.8627367,1.1399333,5694.083,5692.2324,5696.5747,-0.0327,-0.0375,-0.0275,"Gaia DR2 1255520718461480960",215.8014955941773,24.07656385577243,2.1174,7.7445,-0.5263,-7.798,2015.5,3.530406172662043E-8
"Gaia DR3 1725490333641502976",1725490333641502976,217.925759158847,83.37270756863437,3.264839030399732,0.01116791,11.700803,-13.914803,0.58151335,5848.7705,5846.4785,5852.8755,0.1182,0.1125,0.1237,"Gaia DR2 1725490333641502976",217.92577850977403,83.37270610154484,3.286,-16.7284,10.3761,-13.6106,2015.5,9.375915723427687E-8
"Gaia DR3 1111639314047794944",1111639314047794944,105.4045529987421,72.41492935805954,3.0743378866283275,0.020112157,11.409017,-37.032536,0.38235757,6056.1055,6054.5996,6059.3276,-0.0286,-0.0329,-0.0248,"Gaia DR2 1111639314047794944",105.40455160906724,72.41492972141093,3.1,3.3533,-3.1951,-36.3438,2015.5,9.258320312437039E-8
"Gaia DR3 497750842338402560",497750842338402560,77.61288703605616,70.39107862466173,2.9362057943572624,0.016947886,11.245597,-40.492912,0.3466907,6168.0044,6163.7295,6173.4146,-0.2678,-0.2705,-0.2652,"Gaia DR2 497750842338402560",77.61287900729165,70.391079001865,2.9566,19.859,-2.9363,-40.4666,2015.5,7.072552125017333E-8
"Gaia DR3 4620574887039870720",4620574887039870720,43.828534806771245,-79.41468088326589,14.450581493994184,0.02694288,15.56254,18.9141,5.204862,,,,,,,"Gaia DR2 4620574887039870720",43.82847491999846,-79.41470393664449,14.3881,79.0485,165.7348,0.0,2015.5,4.1158318192184555E-8
"Gaia DR3 4895489043507741440",4895489043507741440,64.183994221758,-26.766423219723738,17.404948526974803,0.013680499,9.611574,0.4085632,0.1397667,5005.3647,5004.323,5009.1826,-0.0854,-0.0894,-0.077,"Gaia DR2 4895489043507741440",64.18399819931284,-26.76640707708224,17.3935,-25.8301,-116.4278,0.6296,2015.5,4.565940134167318E-8
"Gaia DR3 5288681857665822080",5288681857665822080,112.01005758220501,-63.51777727165533,2.880968306279833,0.010477224,11.948408,8.085276,1.0848943,6040.2407,6032.516,6049.5493,-0.2456,-0.2524,-0.2382,"Gaia DR2 5288681857665822080",112.01005933511324,-63.517778788924275,2.9158,-5.9771,10.4331,8.8613,2015.5,8.370660469198974E-8
"Gaia DR3 3402980516507429888",3402980516507429888,83.86592885797688,21.29423853959184,4.4613231030412415,0.019475494,9.083192,-3.591659,0.28431305,6188.6704,6185.023,6192.8574,-0.2359,-0.2389,-0.2317,"Gaia DR2 3402980516507429888",83.86592883893293,21.29424168725539,4.4037,0.1707,-23.0353,-3.2929,2015.5,5.202673024838533E-8
"Gaia DR3 2912264564319611136",2912264564319611136,94.00991236431918,-25.031420385848573,7.684864140454683,0.0154644195,11.245653,29.8599,0.26981065,5085.1646,5078.893,5093.9604,0.1764,0.1694,0.186,"Gaia DR2 2912264564319611136",94.00990428812361,-25.031411123094983,7.6363,52.5145,-67.0199,29.4353,2015.5,5.1483184239181575E-8
"Gaia DR3 2930141657016297216",2930141657016297216,109.38837974574005,-19.828938308969377,3.1353593348531437,0.017940655,11.312732,34.79941,0.4587791,6184.962,6179.6943,6189.418,-0.1279,-0.1308,-0.125,"Gaia DR2 2930141657016297216",109.38838182979156,-19.828939203062482,3.013,-14.2846,6.1406,0.0,2015.5,4.7451280145109915E-8
"Gaia DR3 5509620021956148736",5509620021956148736,106.5591260459907,-47.587835862615755,21.09278431183061,0.010447734,10.103841,55.837627,0.15866768,4495.351,4483.1934,4497.938,0.4926,0.4659,0.5001,"Gaia DR2 5509620021956148736",106.55909804405877,-47.587815603055574,21.0715,135.7977,-146.2514,55.6299,2015.5,5.887002232558607E-8
"Gaia DR3 4727755005637190016",4727755005637190016,42.29150974875043,-58.0246822927469,2.4605878765925415,0.013094926,11.324756,29.793816,0.48309904,6386.467,6376.962,6396.3086,-0.4556,-0.4607,-0.4509,"Gaia DR2 4727755005637190016",42.291509311829955,-58.02468282708248,2.4549,1.0711,3.8588,30.7701,2015.5,8.262472010665277E-8
"Gaia DR3 5057924844082070016",5057924844082070016,46.81861224031439,-31.163004729400924,4.293898796225556,0.016039092,10.979199,-13.91287,0.29254654,5866.2603,5848.388,5893.546,-0.3282,-0.3433,-0.3042,"Gaia DR2 5057924844082070016",46.81861593375384,-31.162995052037754,4.2582,-23.1362,-69.6979,-13.7711,2015.5,5.296985930134255E-8
"Gaia DR3 5710154317045164416",5710154317045164416,130.29515313751065,-16.03632892020325,5.030189792816205,0.019156164,11.148268,7.512387,0.20824133,5571.3105,5565.2153,5577.5903,-0.1363,-0.1415,-0.1308,"Gaia DR2 5710154317045164416",130.29515351450218,-16.03632746450811,4.9818,-2.5076,-11.0249,7.7168,2015.5,7.683528474158261E-8
"Gaia DR3 5738284016370287616",5738284016370287616,142.17345094046757,-12.167219226333478,30.29016067105599,0.029529672,11.308443,5.653325,0.27514783,,,,,,,"Gaia DR2 5738284016370287616",142.17344585282046,-12.16716515918504,30.253,35.8716,-389.8536,5.4045,2015.5,7.966836021841498E-8
"Gaia DR3 3126717023056016256",3126717023056016256,99.26306049774985,1.7675495482256676,5.385490064570069,0.02486925,10.060936,20.089706,0.28169307,5878.6655,5874.7554,5885.78,-0.0674,-0.0767,-0.0579,"Gaia DR2 3126717023051258112",99.26306075088908,1.7675496549993133,5.5705,-1.4366,-1.0817,20.0731,2015.5,6.892222608306344E-8
"Gaia DR3 5580554052549277056",5580554052549277056,99.73459286234014,-36.64612922585265,2.9493260095016427,0.013374463,10.403227,40.378944,0.30827576,6137.0757,6128.7227,6145.4976,-0.1254,-0.1338,-0.117,"Gaia DR2 5580554052549277056",99.73459350832813,-36.64612996802294,2.8953,-3.8723,4.9267,40.8751,2015.5,6.110774468817744E-8
"Gaia DR3 5284358990266469760",5284358990266469760,92.93610536374055,-65.82583426841087,17.042953323723175,0.009555089,10.579951,3.234822,0.17983334,4526.034,4505.7305,4582.1484,0.1973,0.1537,0.3065,"Gaia DR2 5284358990266469760",92.93610628619513,-65.82583862721194,17.0297,-2.9295,31.0032,3.1594,2015.5,6.029826585012287E-8
"Gaia DR3 5262666416118954368",5262666416118954368,113.85236802193072,-73.57740745811081,23.512423606058736,0.017292034,14.862366,55.783726,2.6724486,,,,,,,"Gaia DR2 5262666416118954368",113.85232756945415,-73.57740886434684,23.5534,82.6344,9.9872,0.0,2015.5,4.459500598280185E-8
"Gaia DR3 3460438662009633408",3460438662009633408,178.5780409728862,-37.553376934847535,36.82910605877585,0.017597567,10.742868,49.488037,0.21248196,,,,,,,"Gaia DR2 3460438662009633408",178.5779970281921,-37.553356837009446,36.7762,251.1124,-145.0592,49.3429,2015.5,6.217666163712393E-8
"Gaia DR3 5880886001621564928",5880886001621564928,222.1654569689835,-57.588887799949596,15.652877358583474,0.012572469,10.761123,29.220432,0.20983616,4506.4727,4471.133,4524.9634,0.2975,0.1551,0.352,"Gaia DR2 5880886001621564928",222.1654704502616,-57.58886661195928,15.6142,-51.6035,-152.3924,29.3349,2015.5,6.281062332615664E-8
"Gaia DR3 5795534040654879744",5795534040654879744,227.65866390370456,-71.36163735973503,6.362564450384594,0.013210568,11.0814705,41.989452,0.44174933,5326.739,5318.9688,5358.097,0.2303,0.2218,0.2678,"Gaia DR2 5795534040654879744",227.65867537803734,-71.36163162829078,6.2745,-25.8394,-41.1502,42.4433,2015.5,7.996648611479133E-8
"Gaia DR3 3087206553745290624",3087206553745290624,115.13668106641954,2.0985770985307863,12.849115660536086,0.023369817,11.274117,-5.332685,0.28525415,4598.748,4591.5938,4600.19,0.7954,0.7765,0.7991,"Gaia DR2 3087206553745290624",115.13668579751423,2.0985878522315273,12.9155,-34.1522,-77.9361,0.0,2015.5,7.242249376598997E-8
"Gaia DR3 1909762228985058944",1909762228985058944,348.9930497635071,31.462747277403984,7.071742099556669,0.01346635,12.163579,-12.076548,0.6510572,4690.008,4685.795,4694.7656,0.1049,0.099,0.1105,"Gaia DR2 1909762228985058944",348.99304570519945,31.462750847950165,7.0636,25.1101,-25.2694,-11.6599,2015.5,6.61695754624724E-8
"Gaia DR3 2924661867160818304",2924661867160818304,98.35110124030295,-23.486082471851958,5.006744650286569,0.012843755,10.141723,42.883278,0.22882383,6247.6133,6246.53,6249.167,0.0814,0.0783,0.0845,"Gaia DR2 2924661867160818304",98.35110160467488,-23.486086001009454,4.9409,-2.5693,24.9917,42.8499,2015.5,6.235210091184844E-8
"Gaia DR3 4439085988769170432",4439085988769170432,249.3148587222338,7.1833761500126165,1.8332237639995481,0.10726575,12.192057,-40.69098,1.0023843,5902.4565,5888.934,5918.385,-0.1802,-0.1916,-0.1649,"Gaia DR2 4439085988769170432",249.3148604223514,7.183375810683175,1.137,-8.5064,2.1867,-40.264,2015.5,5.06582873554537E-7
"Gaia DR3 4917441922731087488",4917441922731087488,24.167860691355422,-50.65931215941687,4.60262132763069,0.08934296,11.858755,24.621147,0.46892965,5070.293,5061.277,5077.3877,0.1281,0.118,0.1383,"Gaia DR2 4917441922731087488",24.16786863234127,-50.659307970560455,3.9601,-39.2825,-20.9276,25.255,2015.5,1.3498627962238531E-6
"Gaia DR3 3788394461991295488",3788394461991295488,166.42962412075354,-5.079487144609281,2.782822289173267,0.01814926,11.362317,16.948141,0.5390918,6015.5444,6014.1313,6017.3975,-0.1712,-0.176,-0.1663,"Gaia DR2 3788394461991295488",166.42962756911834,-5.0794853784814835,2.8115,-24.8177,-13.294,16.6276,2015.5,8.116505043794263E-8
"Gaia DR3 1587399232335653760",1587399232335653760,224.8728600560122,46.960098488386336,2.2748749052155945,0.010866479,11.599696,-11.398065,0.45617592,5840.252,5828.2476,5854.951,0.1282,0.1186,0.1414,"Gaia DR2 1587399232335653760",224.872858887793,46.96009956820522,2.2693,5.3234,-7.851,-11.0499,2015.5,5.8918263753907544E-8
"Gaia DR3 4746157737910069888",4746157737910069888,36.77582430600215,-50.28442125466812,6.3408949472178335,0.012855889,10.031728,-15.910603,0.1943925,5949.5474,5948.153,5951.697,-0.3425,-0.3477,-0.3372,"Gaia DR2 4746157737910069888",36.775811204945086,-50.28442465789371,6.3018,59.958,24.7429,-16.0242,2015.5,5.4993663239082525E-8
"Gaia DR3 2562569564026683520",2562569564026683520,19.550586423134728,2.702782690135657,2.5854205890425495,0.023634853,10.918823,5.956706,0.405501,6289.9805,6272.381,6312.3755,-0.0141,-0.0292,0.0061,"Gaia DR2 2562569564026683520",19.55058608116005,2.7027847412917674,2.6279,2.4612,-14.5949,7.5212,2015.5,2.408787241207594E-8
"Gaia DR3 4837286842168217088",4837286842168217088,62.616081827455204,-45.89824431178617,2.614259793071435,0.014959232,10.898673,20.790949,0.59141964,6451.811,6447.7925,6458.8066,-0.0193,-0.0286,-0.0091,"Gaia DR2 4837286842167819776",62.61608128106382,-45.89824343360931,2.5947,2.3792,-6.5106,19.4503,2015.5,5.621990704339782E-8
"Gaia DR3 702295464353437952",702295464353437952,140.10296506822,33.8823263591293,4.331001817370753,0.019515997,10.382959,10.003427,0.204998,6052.2764,6014.415,6085.6035,0.0227,-0.0306,0.0536,"Gaia DR2 702295464353437952",140.10296541950603,33.88232912056897,4.367,-2.155,-20.319,9.3631,2015.5,6.112714649174415E-8
"Gaia DR3 6112606840179716096",6112606840179716096,203.10602052407498,-42.47527344066944,5.729427832049679,0.01870746,10.974043,1.5141143,0.32988402,5475.071,5458.786,5495.1587,0.1477,0.127,0.1708,"Gaia DR2 6112606840179716096",203.10601942109807,-42.47527329500763,5.777,6.1114,-1.2379,1.6461,2015.5,4.398884769742325E-8
"Gaia DR3 6173451477191225984",6173451477191225984,210.19357298871057,-30.583609682099503,5.176458791083674,0.03648819,9.873362,-19.694342,0.30808032,5891.3594,5881.484,5907.4033,-0.4391,-0.4518,-0.4239,"Gaia DR2 6173451477191225984",210.1935713949248,-30.58360843576017,4.9707,10.2937,-9.8524,-19.3908,2015.5,1.3496310553040443E-7
