Gaia DR3 ID,Teff,Teff pe,Teff me,Radius,Rad pe,Rad me,Metalicity,Metal pe,Metal me,Parallax,Parallax e,G-Mag,Logg,logg pe,Logg me
2135002576119495936,6314.268,16.817,31.807,1.4786961,0.0306122,0.0307875,0.0443,0.0113,0.0203,1.864652866,0.011349738,12.075978,4.193,0.0064,0.0098
2135019107451751168,5654.0405,13.4125,8.331,1.6264993,0.0364698,0.0358317,-0.4135,0.0144,0.011,1.139513139,0.010110337,13.3895,4.1419,0.0057,0.0051
2135044568018500096,6148.697,18.7693,15.0974,1.4803122,0.0320344,0.0324583,-0.1183,0.0146,0.0148,1.147400967,0.009852639,13.199171,4.1876,0.0063,0.0061
2135055391335687680,,,,,,,,,,,,16.25234,,,
2135179533070399232,5982.1313,3.6697,2.1835,1.1987728,0.0243565,0.0243883,-0.5803,0.0063,0.0047,2.923413289,0.010290783,11.774902,4.1976,0.0041,0.0036
2135203000771400320,5929.3867,56.2036,63.6127,1.1842135,0.0328204,0.0292237,-0.2736,0.0393,0.0487,0.659714779,0.018296441,15.1803465,4.3487,0.1195,0.0618
2135314184585149696,5931.5747,9.4933,4.9443,1.2901001,0.0261996,0.0261406,-0.0543,0.0091,0.0068,2.553172727,0.007787468,11.916498,4.219,0.0074,0.0047
2135378231142791808,5671.5894,18.4531,9.6684,1.0433252,0.0252256,0.0281702,-0.6645,0.0216,0.0181,0.946876575,0.017119493,14.7576475,4.3982,0.0237,0.0143
2135427576021495168,4974.5327,8.0303,7.2671,0.72274303,0.01653034,0.01656853,-0.1991,0.0081,0.0083,2.243055118,0.0148753,14.443034,4.5865,0.0069,0.0048
2135590578620605568,6230.816,23.3617,23.336,1.6744102,0.0362686,0.0356412,-0.4637,0.0084,0.0091,2.075978498,0.01548145,11.653711,4.0924,0.0049,0.0048
2136815881249993600,5827.4766,15.3724,10.9502,1.0590172,0.0214799,0.0214479,0.0953,0.0143,0.0107,9.221931308,0.010726186,9.700555,4.3929,0.0076,0.0065
2139300262131379584,5599.9014,9.1626,3.3189,0.9570625,0.01970736,0.0195609,-0.1969,0.0116,0.0065,2.913408182,0.010493142,12.574943,4.4419,0.0028,0.0032
2141754578242371584,6084.4478,4.3742,2.3545,1.7216668,0.0352688,0.0352087,-0.0741,0.0062,0.0051,2.163873782,0.010375191,11.518899,4.0243,0.0043,0.0045
2143749504651818368,5714.2964,2.1336,1.7094,1.0449014,0.0213734,0.0218525,-0.0891,0.0053,0.0054,2.026024557,0.009501443,13.059884,4.3581,0.0045,0.0043
2188906825165621120,7426.445,1.3206,1.4435,1.9606391,0.0395562,0.0395807,-0.1975,0.0108,0.0101,6.684973775,0.0186343,7.989994,4.0429,0.0026,0.0026
2221164434736927360,5315.492,8.7473,8.8284,0.93921584,0.01927709,0.01928064,0.1803,0.0096,0.01,4.913369263,0.010465299,11.732284,4.4693,0.002,0.0022
2242756094328104576,,,,,,,,,,26.88597718,0.015777089,14.616055,,,
2254929887069708160,5802.538,1.3155,1.2997,1.6899458,0.0344197,0.0348191,0.2933,0.0018,0.0017,1.940455091,0.008713214,12.210217,4.0902,0.0025,0.0017
2296342614570999552,5768.8984,2.0116,1.2694,1.5629057,0.0318776,0.031833,-0.0769,0.0042,0.0041,2.886914068,0.012229674,11.360669,4.1746,0.0021,0.0024
2300641567596591488,4998.011,9.4973,1.876,0.7957311,0.0168732,0.0168784,-0.2142,0.0266,0.0068,35.3581324,0.015947675,8.141795,4.5291,0.0073,0.0015
2303332931542914048,5933.392,8.3053,13.47,1.5105699,0.0307563,0.0307831,0.2851,0.0061,0.0145,4.321595081,0.01324906,10.459597,4.1656,0.0092,0.0075
2318295979126499200,,,,,,,,,,15.90003087,0.030844795,11.15755,,,
2329387852426700800,,,,,,,,,,26.1175152,0.032652486,14.724859,,,
2333676738050041728,,,,,,,,,,42.05915434,0.03240835,10.915721,,,
2340919358581488768,5749.773,2.368,1.723,1.4497368,0.0307473,0.0311869,0.0435,0.0055,0.0054,2.1526601,0.018841444,12.172992,4.126,0.0057,0.0059
2371032916186181760,,,,,,,,,,66.82874472,0.047871757,12.653936,,,
2385171398768647552,5390.584,12.636,14.1568,0.82150286,0.01711208,0.01709966,-0.1372,0.0117,0.0132,5.007301249,0.013026957,11.968609,4.5333,0.0042,0.0045
2415410962124813056,5593.2373,3.3452,2.7627,1.6696826,0.0399317,0.0390888,-0.056,0.0057,0.0062,1.684710556,0.021175062,12.534931,4.1308,0.0069,0.0068
2424406513428936832,5368.3022,13.1538,10.7492,0.95739126,0.02113844,0.02061683,0.0907,0.0144,0.0128,2.764407014,0.019920802,12.883635,4.4543,0.0051,0.0058
2424621502311961344,6019.915,15.712,15.12,1.6067505,0.0410519,0.0385765,-0.0681,0.0157,0.0134,1.85097245,0.025280671,12.081388,4.1032,0.0369,0.0178
2439222638771000448,3325.3345,2.584,2.7847,0.34986988,0.06529528,0.04571185,-0.0241,0.0074,0.0072,8.91495805,0.0582847,16.114773,4.8985,0.0031,0.0034
2441013811932929280,6426.0034,8.4086,7.749,2.0340831,0.0427469,0.042461,-0.3622,0.0056,0.0055,3.722455786,0.025245048,9.82388,3.9684,0.0044,0.0054
2498515516990171392,6049.0347,5.7413,3.9607,1.4484801,0.030219,0.0303083,-0.2918,0.0098,0.0093,2.441586885,0.015805405,11.680991,4.101,0.0072,0.0112
2507901914613201024,6121.359,4.353,4.821,2.1071062,0.0458884,0.046252,-0.0657,0.0052,0.0054,2.815822457,0.026486851,10.5685425,3.9625,0.0057,0.0054
2512413932376364288,5716.1416,6.939,3.5796,1.0363908,0.0224359,0.0219641,-0.0807,0.0089,0.0071,2.32148849,0.019159894,12.772163,4.3743,0.009,0.0096
2538824923230146560,4389.408,12.8557,20.878,0.66734433,0.01730591,0.0173375,0.3436,0.0681,0.0528,9.306414181,0.016371112,12.537027,4.6432,0.0048,0.0059
2546413408888429696,,,,,,,,,,3.570563157,0.03733014,11.409403,,,
2562569564026683520,6289.9805,22.395,17.5995,1.8603907,0.0405451,0.0405618,-0.0141,0.0202,0.0151,2.585420589,0.023634853,10.918823,4.0683,0.0217,0.0105
2609222216055014144,,,,,,,,,,3.236262719,0.014828305,10.595527,,,
2641087471777046016,6004.221,33.0695,27.2107,1.0801252,0.0238164,0.0238997,-0.5208,0.0298,0.0267,2.921518473,0.015136118,12.02088,4.3441,0.0067,0.0054
2645727449501559680,4250.179,3.873,3.459,0.676837,0.01935324,0.01943633,0.3232,0.0149,0.0148,3.503063353,0.030522017,14.991199,4.6309,0.0082,0.0074
2657135741633337088,5590.1895,135.2415,26.4835,1.2718815,0.0087121,0.010515,-0.2545,0.149,0.0305,2.170341511,0.0177413,12.618177,4.2825,0.007,0.0192
2657374606238804992,5033.46,48.942,8.926,0.79381895,0.01749305,0.0169993,-0.2061,0.0333,0.0107,6.43679215,0.016533863,11.799063,4.5209,0.0039,0.0062
2666015878575546496,5050.713,23.732,28.8234,0.84964216,0.01819068,0.01813376,0.2772,0.0266,0.0328,5.726170403,0.013378436,11.946362,4.5254,0.0097,0.0075
2677447294810845824,5026.5513,10.624,10.5909,0.8088347,0.0173188,0.01724574,0.4522,0.0106,0.0104,5.812898692,0.019667415,12.065481,4.5697,0.0053,0.0052
2790691147020786816,6304.67,6.067,6.7076,1.5236596,0.0312804,0.031217,-0.0773,0.0048,0.0042,3.526513091,0.017232243,10.653074,4.1452,0.0082,0.0073
2831084391023184128,5635.9517,16.1396,15.5381,1.2278725,0.0254949,0.0255728,-0.6664,0.0166,0.0173,3.908931002,0.019700328,11.398335,4.2803,0.0032,0.0038
2841043011433969152,4475.983,3.4316,2.778,0.72352636,0.01727424,0.01726776,0.4982,0.0014,0.0025,8.617764215,0.013960018,12.30232,4.6048,0.0092,0.0032
2868528637464028160,6061.677,21.1677,10.4236,1.4712826,0.032102,0.0316939,0.1905,0.0378,0.0091,2.324272414,0.019385027,12.010265,4.1364,0.0491,0.1342
2878641361300809856,5980.7095,38.2441,31.1035,1.5727745,0.0386635,0.0370631,-1.2048,0.0305,0.041,1.58182264,0.02184214,12.813591,3.865,0.0257,0.0285
2881784280929695360,6506.252,14.5,22.125,1.5163113,0.0312005,0.0311867,-0.0421,0.0112,0.0157,3.683636389,0.014410827,10.592974,4.1801,0.0095,0.0175
2912264564319611136,5085.1646,8.7958,6.2716,0.8384367,0.01761373,0.0176073,0.1764,0.0096,0.007,7.68486414,0.01546442,11.245653,4.5299,0.0036,0.002
2924661867160818304,6247.6133,1.5537,1.0833,1.3458651,0.0271458,0.0271289,0.0814,0.0031,0.0031,5.00674465,0.012843755,10.141723,4.2568,0.002,0.0022
2930141657016297216,6184.962,4.456,5.2677,1.3846388,0.0286326,0.0286722,-0.1279,0.0029,0.0029,3.135359335,0.017940655,11.312732,4.2074,0.005,0.0037
2959177048983750016,6257.9385,10.0435,9.2105,1.3600608,0.0280205,0.0281629,-0.2185,0.0077,0.008,2.064947092,0.009373968,12.060715,4.1958,0.0053,0.0053
2966680597368750720,4663.2993,117.8997,16.2178,0.65322727,0.02235419,0.02093083,-1.4787,0.0029,0.0011,5.892475636,0.018947652,14.344855,4.5291,0.0164,0.0063
2980392087185289216,5842.128,9.8027,12.1944,1.350825,0.0277458,0.0282193,0.0672,0.01,0.0111,1.955828439,0.011888495,12.471665,4.2584,0.0042,0.0048
3022644120017418496,5246.597,12.983,27.4403,0.90189,0.01901136,0.01871487,0.3325,0.0136,0.0267,4.596752177,0.018512016,12.082437,4.497,0.0102,0.016
3046327742219111808,5923.166,19.647,19.7827,1.2419343,0.0261031,0.0264916,0.0467,0.017,0.019,2.198552046,0.012507951,12.455146,4.2673,0.0093,0.0105
306410392895767680,,,,,,,,,,2.77798297,0.017610084,10.138006,,,
3078836109158636928,5283.737,7.4857,9.37,0.8306533,0.0172343,0.0172502,0.1674,0.0076,0.0097,9.963630038,0.014893563,10.579237,4.5579,0.0047,0.0038
3080104185367102592,7675.4897,10.2123,8.8354,1.8554269,0.0387102,0.0386513,-0.2621,0.0083,0.0081,2.98429124,0.019167325,9.777479,4.0561,0.0054,0.0071
3087206553745290624,4598.748,1.442,7.1542,0.71839035,0.01682565,0.01682055,0.7954,0.0037,0.0189,12.84911566,0.023369817,11.274117,4.6155,0.0031,0.0103
3105507886130792448,6299.214,10.9095,9.2745,1.2218518,0.0283314,0.0290193,-0.3325,0.0105,0.008,1.300009492,0.016687661,13.445355,4.3295,0.0755,0.0237
3107255598526406912,5245.569,40.399,38.355,1.0806121,0.0556861,0.0371057,-0.4875,0.0434,0.0478,0.874081589,0.03150511,15.331723,4.4205,0.0161,0.0163
3107267177757848576,5351.1714,11.6696,9.231,0.8334343,0.0173381,0.01729496,0.155,0.0116,0.0073,6.26755481,0.013850894,11.519906,4.5742,0.007,0.0061
3125611120515388800,6189.955,32.2984,17.469,1.1441457,0.0268379,0.0283643,-0.3242,0.0123,0.0103,1.153545317,0.018794024,13.8898,4.3275,0.0659,0.02
3126717023056016256,5878.6655,7.1145,3.9101,1.4777141,0.0302573,0.0302203,-0.0674,0.0095,0.0093,5.385490065,0.02486925,10.060936,4.1059,0.0045,0.0043
3211188618762023424,5875.2974,4.8852,13.2608,1.1570168,0.0235456,0.0235712,-0.3427,0.0062,0.0115,4.941079283,0.016007457,10.854834,4.2469,0.0087,0.0041
3222453935725951488,5736.4746,6.1504,6.1191,1.0240763,0.0212554,0.0211904,-0.1365,0.0061,0.0067,2.8630277,0.014746806,12.353216,4.3437,0.0114,0.0071
3231856379348299008,6200.522,16.555,18.415,2.1557298,0.044877,0.0448122,-0.2111,0.0128,0.0111,3.629870656,0.018992543,9.90371,3.8878,0.0179,0.0137
3291455819447952768,8811.203,245.541,126.393,1.8736695,0.0167077,0.0188478,-0.6242,0.1066,0.1182,3.143000715,0.023876483,9.458499,4.1089,0.0321,0.0202
3311804515502788352,,,,,,,,,,22.35724728,0.03077869,14.355454,,,
3326541506073371776,5765.2734,43.2276,59.0771,0.96382636,0.02079054,0.02179656,-0.0108,0.0512,0.056,1.761871423,0.016248815,13.579513,4.5028,0.0129,0.0173
3342228616422593664,6333.0283,14.0407,9.9043,2.468486,0.050585,0.0506984,0.0429,0.0116,0.0078,3.596970298,0.016266007,9.478963,3.8857,0.0037,0.0109
338382713564401920,5749.947,4.7747,2.648,2.238252,0.0483174,0.0477322,0.0196,0.0065,0.0062,2.986040593,0.02473894,10.529541,3.9847,0.0037,0.0042
3385777286999240576,6480.038,14.463,11.828,1.4531975,0.0300875,0.0300835,-0.233,0.0114,0.0111,3.180354911,0.016531892,10.824878,4.1759,0.0091,0.0077
3394923127797114496,6580.8594,9.8916,8.3874,1.7506297,0.0410854,0.0383277,-0.2834,0.0041,0.004,1.470455522,0.016342426,12.456422,4.0741,0.0059,0.0085
3402980516507429888,6188.6704,4.187,3.6474,2.7471797,0.0562051,0.0560127,-0.2359,0.0042,0.003,4.461323103,0.019475494,9.083192,3.8047,0.0136,0.0033
3445148131761842944,5737.8066,71.8964,72.5341,1.1055393,0.0046791,0.0051532,0.0165,0.0633,0.066,2.789685335,0.01349961,12.449545,4.3507,0.0615,0.037
3460438662009633408,,,,,,,,,,36.82910606,0.017597567,10.742868,,,
3515865416826633984,5408.758,3.0535,1.8586,1.040225,0.0216222,0.0216162,-0.0219,0.0054,0.0042,3.720265848,0.016779594,11.998551,4.383,0.0031,0.0037
3537110837630877568,5719.5156,46.7549,48.8603,1.0750221,0.0232712,0.0230964,0.0244,0.0494,0.0513,7.621084064,0.016383803,10.205273,4.3487,0.0255,0.0289
3545873945303316224,6173.6855,14.6929,13.2172,1.2649614,0.0264462,0.0264428,-0.3042,0.0123,0.0117,2.575770908,0.016288519,11.808523,4.2267,0.0082,0.0089
3558354604869150208,5383.158,27.4294,22.104,1.1848924,0.0249729,0.0242792,0.2524,0.028,0.0278,3.249619331,0.017117918,12.056172,4.3424,0.004,0.0123
3578596339057980160,4397.4834,1.7796,2.1094,0.7172939,0.01794847,0.01792906,0.4877,0.0103,0.0331,3.794805368,0.022775428,14.342657,4.605,0.0053,0.0095
3578783977588991360,5671.689,51.172,16.5093,0.8214114,0.0169464,0.01701566,-0.2158,0.0574,0.0196,3.620974119,0.013572956,12.510833,4.5803,0.0079,0.0121
3579426053724051584,5558.4185,29.479,8.6412,1.0312257,0.0214269,0.021506,0.0182,0.0258,0.009,2.874799975,0.015951281,12.468968,4.3814,0.0183,0.0088
3579573358218514944,,,,,,,,,,2.755807123,0.01735323,11.5169115,,,
3581264372742210048,,,,,,,,,,4.781608719,0.021347644,12.082248,,,
3582057258065666816,5475.795,20.2714,10.811,0.8970002,0.0192031,0.0191511,-0.1175,0.0203,0.0106,2.492406199,0.017942341,13.251086,4.4685,0.0213,0.0089
3582098107498270208,5440.208,54.709,38.6963,1.6862359,0.0386096,0.0369546,-0.0109,0.0541,0.0435,1.899419445,0.021017272,12.439058,4.1626,0.0094,0.0095
3582392123779246336,4922.3745,8.3062,3.4765,0.84226346,0.01798654,0.01788729,-0.0116,0.0102,0.0058,4.413160439,0.015737412,12.608037,4.51,0.0026,0.0029
3582706794559052160,4862.4893,10.7133,12.1387,0.8483942,0.01890875,0.0192049,-0.0189,0.0117,0.012,2.432148539,0.021231174,13.960868,4.4999,0.0071,0.0108
3583611726988838144,4573.7617,7.4009,18.0127,0.7599541,0.01826655,0.01800645,-0.1463,0.0102,0.0217,6.163148451,0.04832898,12.650644,4.5323,0.0064,0.0456
3583630934082556416,5263.0347,4.4163,5.4927,0.7849222,0.01645307,0.0164742,0.089,0.0056,0.0062,9.762128897,0.021497412,10.792194,4.6039,0.0019,0.0019
3584368019189709952,5266.393,18.513,25.1303,1.0437211,0.0276307,0.0326274,0.2803,0.0188,0.0282,1.140975178,0.024896307,14.690787,4.4161,0.0114,0.0131
3594882751966012160,5289.797,7.526,6.771,0.7434302,0.01577604,0.01577455,-0.2139,0.0058,0.0057,6.677021013,0.021112148,11.751192,4.6202,0.0051,0.0048
3595647565382917120,3444.6692,11.4182,10.6489,0.4116511,0.04938117,0.0493917,-0.5079,0.0825,0.0608,9.051340711,0.03243192,15.355399,4.6796,0.0431,0.0426
3596003497911958528,5425.3164,19.5436,70.9534,0.94283223,0.02070877,0.02103123,0.0264,0.0218,0.0881,5.09701532,0.03180701,11.610603,4.4885,0.044,0.0131
3596508242468505216,4164.708,13.245,22.141,0.6572793,0.0191442,0.0191397,0.2762,0.0372,0.0647,9.240111473,0.015302104,13.027006,4.6558,0.0075,0.0056
3596876269626641664,4499.499,5.039,5.495,0.7018944,0.01717454,0.0171773,0.4594,0.026,0.0413,4.359294598,0.01639913,13.730487,4.6152,0.0087,0.0101
3597570989175080576,6075.4224,8.5676,5.0344,1.4180411,0.0292188,0.0291418,-0.1804,0.0074,0.0061,3.83453545,0.018791467,10.743662,4.1504,0.0142,0.0063
3597981377595128704,5720.4043,4.2917,5.0943,0.9202675,0.0191718,0.0191201,-0.3849,0.0066,0.0062,4.649040685,0.024576692,11.6263,4.4352,0.0067,0.0045
3600851450836925312,5383.1523,31.2087,9.9883,0.83546734,0.01776349,0.01765124,-0.0195,0.0379,0.0105,5.79723887,0.028154673,11.639944,4.5378,0.0085,0.0101
3630680754621236096,4546.25,6.644,7.72,0.6840352,0.01735286,0.01768245,-0.1021,0.0081,0.0088,2.938394775,0.027094414,14.463005,4.5994,0.0037,0.0047
363702817083391232,5661.1562,44.9778,7.7739,1.1223565,0.024586,0.0235385,-0.0307,0.0476,0.0093,2.472803026,0.015640205,12.860381,4.3079,0.0357,0.0066
3643098875168270592,5329.848,17.679,16.678,0.9511084,0.01979225,0.0198453,-0.2191,0.0178,0.0165,4.643469078,0.014352859,11.880778,4.4377,0.0032,0.0082
3652176997218325888,5660.4165,6.8345,3.0665,1.0621904,0.0225119,0.0226274,-0.6271,0.0101,0.0094,2.62567318,0.017263686,12.537645,4.3606,0.0044,0.005
3668036348641580288,4961.818,7.5697,2.0836,0.8821451,0.0185954,0.0185612,-0.0633,0.0068,0.0061,6.998540974,0.020390866,11.461785,4.4843,0.0074,0.0028
3675248118423392256,3771.7578,2.0505,2.0948,0.5408945,0.02764256,0.02764165,-0.0251,0.0114,0.0151,6.838452728,0.027973361,14.749148,4.7024,0.0049,0.0136
3676684252407983488,5909.116,10.2956,14.5247,1.3387368,0.0117978,0.0114951,-0.2917,0.0197,0.0573,1.862857028,0.015642501,12.56141,4.0926,0.0262,0.0349
3682825883842696832,4550.4575,1.7395,1.019,0.70715743,0.01696797,0.01708579,0.5579,0.0098,0.0107,5.222803122,0.020299176,13.295118,4.6378,0.0031,0.0039
3683121446312149504,4309.083,1.4033,2.055,0.66136247,0.01801968,0.01801387,0.7475,0.0025,0.0076,7.643291279,0.015279419,13.303105,4.6714,0.0003,0.0025
3693923185982895360,5012.6133,6.2007,3.8457,0.8755566,0.0273756,0.02505745,-1.3605,0.0202,0.0229,1.533317075,0.039003506,14.686241,4.3875,0.0082,0.0112
3694743765254445312,5919.8633,6.9527,6.6909,1.1762077,0.0086778,0.0140633,-0.633,0.0085,0.0096,2.191187837,0.014711908,12.551282,4.2945,0.0039,0.0036
3694878833385971840,4673.158,6.5163,6.181,0.7323163,0.01675727,0.0167481,-0.0467,0.0097,0.0077,8.006312981,0.016093064,11.957663,4.5726,0.0023,0.0033
3695235654973028736,,,,,,,,,,15.43449265,0.023844192,12.845818,,,
3695568295896473856,5711.7876,1.9224,1.5239,1.3069125,0.0290398,0.0291589,-0.4869,0.0067,0.0067,1.559935059,0.016059782,13.127692,4.2596,0.0057,0.005
3697828548204889344,5438.276,9.3553,5.392,0.9659783,0.0292553,0.0267074,-0.4544,0.0172,0.0159,1.337884525,0.031177117,14.339001,4.4187,0.0144,0.0181
3700295641843380224,6007.0005,2.1175,1.8435,1.1296526,0.0253294,0.0244571,-0.1238,0.0045,0.0042,2.391638256,0.019872023,12.362332,4.3565,0.0052,0.0045
3700937760929835648,3900.731,14.6662,2.4961,0.5607802,0.02422717,0.02415654,-0.2322,0.0217,0.0047,6.949066211,0.025605673,14.254617,4.6507,0.0039,0.0091
3701015375282968064,6056.3184,18.4236,16.5879,1.5470724,0.0328688,0.0327778,-0.3191,0.0116,0.0129,2.069127765,0.014776381,11.937561,4.0807,0.0443,0.0222
3761497761876022400,,,,,,,,,,10.00493471,0.020152856,7.841304,,,
3788394461991295488,6015.5444,1.8531,1.4131,1.4872313,0.0309858,0.0309489,-0.1712,0.0049,0.0048,2.782822289,0.01814926,11.362317,4.1875,0.004,0.0033
3794479262419500160,5659.7485,43.0965,19.188,0.91854656,0.01937109,0.01894766,-0.2424,0.0338,0.0205,3.140298895,0.016791105,12.490585,4.4461,0.0248,0.0131
3803004978659671040,5607.3213,15.3262,8.1636,0.85902065,0.01784345,0.01855719,-0.3624,0.0162,0.0109,3.123263435,0.017604027,12.806155,4.4817,0.0094,0.0044
3803494845449564672,5637.564,13.8637,11.742,1.570853,0.0344434,0.0340238,-0.6356,0.0177,0.0177,1.410998049,0.013297261,13.047297,4.1516,0.0165,0.0075
3807826337147474176,,,,,,,,,,4.652300152,0.016773148,10.460067,,,
3810535361999701376,5322.585,19.4375,124.9073,0.8499167,0.01738065,0.005373,0.1556,0.0275,0.119,3.011244527,0.014710814,13.138878,4.5703,0.0136,0.0344
3811032513054107648,5444.014,42.2765,21.726,0.95048106,0.0204634,0.01976812,-0.4019,0.043,0.022,2.940871978,0.016890999,12.731342,4.4335,0.0046,0.0054
3811688440459523200,5265.2886,3.0854,2.6816,0.9160395,0.0188946,0.0189236,-0.0494,0.0058,0.0061,4.676702293,0.014410951,11.933904,4.4507,0.0021,0.0029
382111248777193216,5548.5527,7.8218,6.2587,1.1208404,0.0229953,0.0230349,0.1474,0.0084,0.0079,2.686301375,0.012842535,12.511989,4.3076,0.0064,0.0076
3856449627544923392,3671.7307,7.3689,18.3852,0.67858595,0.02607065,0.02605921,-0.5081,0.0373,0.1164,12.99308407,0.022846276,12.808597,4.4539,0.0154,0.0541
385697172809355392,5105.6465,10.2125,12.1392,0.8180124,0.0175517,0.01737545,-0.0592,0.0096,0.0108,3.056659633,0.015793364,13.400405,4.5283,0.0038,0.0034
3857872051994269824,3334.978,4.419,4.8498,0.2589969,0.08910093,0.04867807,-0.4296,0.029,0.0401,32.12902544,0.019015562,13.413598,5.0093,0.0169,0.0177
3859431674878660864,3798.5198,3.3066,3.114,0.5877352,0.0256077,0.0256008,0.0581,0.0063,0.0056,8.506749998,0.019325146,14.051001,4.672,0.0041,0.0045
3860369901894562304,4200.6294,2.6323,1.4504,0.6447971,0.01891945,0.0189424,0.2667,0.0074,0.007,8.094568873,0.013400493,13.2934675,4.6502,0.0047,0.0032
3862378262961788288,,,,,,,,,,7.266209399,0.032994162,14.500688,,,
3864142669886768896,3325.988,3.279,3.6535,0.30470806,0.07471614,0.00700733,-0.174,0.0082,0.0104,9.241747961,0.066253915,16.328287,4.9506,0.0029,0.0038
3877070590167177344,5625.6333,1.8872,1.4019,1.7560672,0.0369398,0.0359735,0.2073,0.0047,0.0051,7.61248009,0.017387824,9.223219,4.1413,0.0021,0.0014
3882879683758393344,5106.7734,15.4253,12.6564,2.611326,0.0562844,0.056542,-0.0663,0.0168,0.0058,1.735686389,0.013236681,12.167191,3.6205,0.0273,0.0184
3892632287473304064,4199.8223,6.5117,4.6083,0.67161876,0.02065424,0.02131951,0.2678,0.0238,0.0129,2.781006678,0.045213312,15.517032,4.5545,0.0076,0.0104
3896271842760486272,4915.8745,4.2065,2.7519,0.80703217,0.01930473,0.02010777,-0.4,0.0115,0.0108,1.990462608,0.024271317,14.410999,4.5055,0.0061,0.0061
3899064464855774592,,,,,,,,,,8.092466138,0.02360026,12.992914,,,
3962403923821595264,4757.89,4.581,4.258,0.76699543,0.01712007,0.0171482,0.264,0.0055,0.0059,7.895342647,0.030634202,11.755176,4.5646,0.003,0.0035
3997075206232885888,5053.029,5.0677,22.845,0.7866658,0.01688677,0.0166811,-0.5258,0.0975,0.1947,46.37632294,0.022130016,7.526765,4.5185,0.0073,0.0185
404433018447476096,5310.2046,4.208,7.9292,0.78498983,0.01649947,0.01649457,0.068,0.0056,0.0074,5.687559574,0.01778201,11.95474,4.6051,0.0017,0.0012
4056326681029056896,5365.067,67.259,40.547,,,,-3.7743,1.1059,0.3369,0.444093638,0.051212717,16.082968,4.2945,0.0329,0.0196
4056443366649948160,5676.5703,18.4502,18.1206,1.2209766,0.068377,0.0428537,-0.1735,0.0239,0.0265,0.801579407,0.03938344,15.668955,4.3606,0.0211,0.0245
415703635408772480,,,,,,,,,,2.688161889,0.021707483,10.984386,,,
4223507222112425344,,,,,,,,,,20.11414457,0.02072224,11.268544,,,
4224062406762625152,5807.3564,12.3799,11.0141,1.5804461,0.0320039,0.0319577,0.1668,0.0132,0.0117,6.690014702,0.014855893,9.578344,4.1695,0.0014,0.0013
4255957040079935488,5279.8193,25.4781,33.4873,2.1498635,0.1201839,0.0682825,-0.3004,0.0332,0.032,0.847791322,0.032983057,15.418708,4.095,0.0083,0.0074
4256135160951556480,5019.701,55.7136,54.041,1.2235675,0.0464506,0.0401727,-0.696,0.0726,0.065,1.300706106,0.04421247,15.636199,4.3161,0.0153,0.0172
4263752921128319616,4772.0527,36.0337,22.0157,0.8346744,0.0186309,0.01928065,-0.0432,0.0274,0.0211,2.913183754,0.025954561,14.648624,4.4839,0.0073,0.0065
427224073427887360,3399.8037,1.9827,0.823,0.57765704,0.03778202,0.03778088,-1.3635,0.0065,0.0011,19.32773154,0.013050931,12.542486,3.9652,0.0126,0.0014
4285511294172309504,6248.989,16.9973,16.3254,1.4664786,0.0337851,0.032346,-0.2372,0.0134,0.0141,1.533888241,0.014435835,12.83414,4.1953,0.0073,0.0069
4287832775526476800,4786.036,24.247,22.511,0.9297028,0.02044316,0.0202767,-0.3255,0.0245,0.0218,3.090260489,0.020725902,14.20456,4.4248,0.0056,0.0071
4334991786994866304,5377.682,58.6803,85.826,1.2867287,0.0079464,0.0055481,-0.7578,0.0566,0.0976,3.817928038,0.015926221,12.238892,4.2577,0.0102,0.0172
4439085988769170432,5902.4565,15.9285,13.5225,1.722459,0.1042673,0.0985004,-0.1802,0.0153,0.0114,1.833223764,0.10726575,12.192057,4.3472,0.0203,0.0211
4453211899986180352,6046.362,7.011,3.962,1.5194585,0.0306647,0.0306477,-0.2371,0.0079,0.008,7.337295804,0.018142235,9.217686,4.0741,0.0031,0.0029
4477340334766250496,,,,,,,,,,1.019248102,0.014985282,12.940691,,,
4534144923690481408,5525.9883,11.0807,9.3086,1.3767178,0.0278262,0.0278458,-0.0546,0.0109,0.0097,5.073755608,0.01096357,10.671983,4.2522,0.0021,0.0034
4558177980124887936,6560.81,9.9844,8.372,1.7258207,0.035676,0.035654,-0.2705,0.0046,0.0045,3.736747998,0.019745478,10.118072,4.0773,0.0211,0.0036
457317534880081152,,,,,,,,,,1.478051644,0.013891052,12.21276,,,
4583004815239650176,5806.3364,10.4006,10.6974,1.5112371,0.0310216,0.0310035,-0.2014,0.0091,0.0104,2.915059401,0.013419858,11.448122,4.1872,0.0049,0.0034
4596481632339898240,5133.9497,28.9813,20.4437,0.9008674,0.0190984,0.0189252,0.3885,0.0221,0.0287,3.329677112,0.013426572,12.997077,4.514,0.0256,0.0237
4606030169272920320,5752.1475,1.3579,1.0355,1.1435164,0.02322,0.023216,-0.0345,0.0043,0.0038,3.218442539,0.010455294,11.815647,4.292,0.0031,0.0027
4608935250790855296,6124.7437,10.5503,5.6527,2.2016575,0.0451899,0.044991,0.0353,0.0107,0.0075,2.719933076,0.011759954,10.485661,3.8931,0.0137,0.0087
4613145315172329984,6230.717,3.548,3.44,1.5671675,0.0319522,0.0319756,-0.2916,0.0031,0.003,2.861507375,0.012114266,11.288884,4.133,0.0028,0.0031
