Gaia DR3 2135044568018500096,,,,6019.33,2.279,4.4034,1.4049164,0.028519,0.0285222,0.0485,0.0051,0.0052
Gaia DR3 2135055391335687680,,,,5511.3457,42.5708,52.9883,1.3885334,0.0561778,0.0656908,-0.048,0.0476,5.60E-02
Gaia DR3 2135179533070399232,,,,4648.7886,5.9399,7.0283,0.7430045,0.0174746,0.0177727,0.6283,0.0189,0.0192
Gaia DR3 2135203000771400320,,,,6200.7095,3.8115,6.1572,1.9873246,0.0404593,0.0404054,-0.11,0.0066,0.0074
Gaia DR3 2135314184585149696,,,,6005.9355,23.7125,34.836,2.2174478,0.0472204,0.046881,-0.1558,0.0532,0.0782
Gaia DR3 2135378231142791808,,,,5314.3926,11.4311,18.2119,0.8306931,0.0190296,0.0189018,0.0763,0.0154,0.0193
Gaia DR3 2135427576021495168,,,,5688.562,36.4795,18.9927,0.9650288,0.0201804,0.02014307,0.0954,0.0311,0.0145
Gaia DR3 2135590578620605568,,,,5872.4985,1.9885,3.9055,1.6593415,0.0338683,0.0339119,-0.2702,0.0047,0.006
Gaia DR3 2143749504651818368,,,,6154.762,10.4383,9.8474,1.8217926,0.0378804,0.0377243,-0.3034,0.0089,0.0093
Gaia DR3 2242756094328104576,,,,5942.2583,15.8101,13.5488,1.1275643,0.0251393,0.0240824,-0.3065,0.013,0.0111
Gaia DR3 2318295979126499200,,,,4800.82,3.017,3.8255,0.7333195,0.01633897,0.0163338,0.0025,0.0061,0.0061
Gaia DR3 2329387852426700800,,,,4598.9097,18.1167,26.5859,0.76511157,0.00194243,0.00151474,0.372,0.0544,0.098
Gaia DR3 2333676738050041728,,,,4495.9507,4.9043,6.314,0.68932337,0.02135233,0.02080317,0.2711,0.0364,0.0383
Gaia DR3 2371032916186181760,,,,5096.075,22.382,20.8684,0.7425848,0.0170334,0.01716427,-0.252,0.0257,0.0215
Gaia DR3 2546413408888429696,,,,5413.469,7.317,6.441,0.8086425,0.01672364,0.0167247,0.0334,0.0076,0.0061
Gaia DR3 2609222216055014144,,,,5766.714,9.8187,13.55,0.9622493,0.0195381,0.0195482,-0.1014,0.0101,0.0136
Gaia DR3 306410392895767680,,,,4548.025,10.4967,10.466,0.7411304,0.01848276,0.0182857,0.2262,0.0276,0.0281
Gaia DR3 3311804515502788352,,,,5473.9526,7.8586,7.7884,0.84708196,0.01842734,0.01873606,-0.2747,0.0098,0.0083
Gaia DR3 3460438662009633408,,,,5067.63,31.131,27.512,0.8269135,0.0309029,0.0298298,-0.6725,0.033,0.0353
Gaia DR3 3579573358218514944,,,,5238.5815,23.1538,25.4849,0.9340137,0.02673634,0.02458427,-0.0092,0.0244,0.027
Gaia DR3 3581264372742210048,,,,5587.348,8.7184,5.319,1.3439275,0.035712,0.0331877,-0.4374,0.0131,0.013
Gaia DR3 3695235654973028736,,,,5993.311,49.01,96.4702,1.854094,0.0164507,0.0227523,-0.1939,0.031,0.0566
Gaia DR3 3761497761876022400,,,,4977.6445,12.6795,13.9065,0.83355194,0.02195296,0.02101749,0.0114,0.0133,0.0164
Gaia DR3 3807826337147474176,,,,5158.5312,24.2432,13.7958,0.837035,0.0200903,0.018691,0.0676,0.0346,0.0163
Gaia DR3 3862378262961788288,,,,5514.2754,4.6177,8.8826,1.1278509,0.0245874,0.0237597,-0.4071,0.0089,0.01
Gaia DR3 3899064464855774592,,,,5787.8936,3.2804,3.2146,1.1960329,0.0266011,0.0262565,-0.2472,0.0043,0.0044
Gaia DR3 415703635408772480,,,,5279.793,13.579,15.8296,0.9305244,0.0205805,0.0197136,0.0372,0.0158,0.0188
Gaia DR3 4223507222112425344,,,,5957.4893,21.4613,19.2457,1.6364778,0.0340787,0.0337244,-0.4308,0.0224,0.0167
Gaia DR3 4477340334766250496,,,,3172.2478,0.8064,0.385,0.18829066,0.00376582,0.00376583,-0.4905,0.0011,0.0015
Gaia DR3 457317534880081152,,,,5739.8135,2.0098,2.9755,1.1728027,0.0239475,0.0241635,-0.0151,0.0057,0.0062
Gaia DR3 4620574887039870720,,,,4902.6416,19.7339,20.0524,0.8527546,0.0246559,0.0234878,0.0182,0.0218,0.0274
Gaia DR3 4886243456388510720,,,,5550.253,5.348,8.376,1.1072953,0.0224815,0.0225871,0.1289,0.0058,0.0082
Gaia DR3 5001098681543159040,,,,5608.1343,2.0869,2.9902,1.3649918,0.0287089,0.0280938,-0.382,0.0062,0.0065
Gaia DR3 5262666416118954368,,,,5428.528,18.0236,13.8187,0.8190213,0.0179304,0.01905663,-0.0485,0.0197,0.0147
Gaia DR3 534988616816537728,,,,5368.125,30.452,9.451,1.0487318,0.0226059,0.0226606,0.1628,0.035,0.0131
Gaia DR3 5444147952811517696,,,,6241.4805,19.0288,62.8989,1.3793316,0.0310858,0.0284385,-0.3202,0.0184,0.0468
Gaia DR3 5723772524469252096,,,,5610.265,6.1595,8.1676,1.1006284,0.0234585,0.0233375,0.0219,0.0069,0.009
Gaia DR3 5738284016370287616,,,,5889.3286,15.9951,17.6694,1.6470605,0.0366963,0.0390355,-0.2273,0.0113,0.0139
Gaia DR3 6003809889735481856,,,,6251.631,11.884,14.5,1.5699117,0.0384263,0.0392924,-0.2603,0.0103,0.0108
Gaia DR3 6347643496607835520,,,,5455.224,27.9716,17.043,0.8820644,0.0224692,0.0207126,0.036,0.0314,0.0189
Gaia DR3 6411096106487783296,,,,5711.4834,2.3169,4.0181,1.2316326,0.0261822,0.0273715,0.1411,0.0059,0.0077
Gaia DR3 6453566701615683456,,,,5477.701,19.8587,69.098,0.84361225,0.01899155,0.01869881,-0.2458,0.0207,0.0638
Gaia DR3 6582435924022652672,,,,5560.683,3.2284,5.1983,1.8821802,0.039879,0.0398344,-0.3348,0.005,0.0057
Gaia DR3 684992690384102528,,,,5168.095,33.742,9.0794,3.0841582,0.0363595,0.0309452,-0.0023,0.0367,0.0067
,,,,5482.518,66.9424,74.7455,1.6806562,0.087768,0.0635928,-0.3118,0.079,0.0824
,,,,6107.385,86.5505,205.1033,1.1985563,0.0502744,0.0400188,-0.2058,0.0677,0.2256
,,,,6162.4775,73.853,109.3389,1.5472559,0.0141055,0.0233925,-0.1631,0.0614,0.0701
,,,,4974.268,9.535,9.6763,1.118954,0.02695,0.0329048,0.0531,0.0116,0.0118
,,,,5852.477,24.7945,19.214,1.0990291,0.0388529,0.0302308,-0.2441,0.0198,0.0169
,,,,5747.7817,32.7037,35.7089,1.0057011,0.0232863,0.02249405,0.0695,0.0329,0.042
,,,,6159.9136,15.2796,15.9179,1.4135875,0.0308886,0.0305237,-0.0826,0.0133,0.0137
,,,,4895.582,18.8653,19.406,0.85861546,0.02703524,0.02755702,0.0035,0.0246,0.022
,,,,5087.5884,9.0747,8.5086,0.9415709,0.02656493,0.0278209,-0.4494,0.0195,0.0184
,,,,5723.5176,5.7316,34.0034,1.1503923,0.0236059,0.023615,-0.1013,0.0064,0.0323
,,,,5453.9604,15.9084,13.4,0.8101978,0.01810697,0.01801154,-0.0919,0.0165,0.0152
,,,,5987.0005,98.0245,55.8472,1.3059841,0.0096089,0.012742,-0.2604,0.0985,0.0529
,,,,5107.889,21.4876,19.2672,0.80058956,0.01837604,0.01891321,-0.1554,0.0386,0.0218
,,,,4555.2466,18.6346,10.5727,0.7232479,0.0170512,0.0170083,0.1586,0.0542,0.025
,,,,4915.03,21.055,20.452,0.7466309,0.020358,0.02201723,-0.1506,0.0216,0.0214
,,,,6109.6387,104.2603,107.0423,1.1871132,0.0186087,0.0168044,-7.00E-04,0.0849,0.0977
,,,,5703.2744,114.5166,41.2944,0.9812722,0.00912794,0.0171346,-0.0842,0.134,0.0482
,,,,5455.4277,28.4637,33.2637,0.96892846,0.06739374,0.04283411,-0.7593,0.0396,0.0455
,,,,5729.4624,11.7329,15.1936,1.2915641,0.0261369,0.0260767,-0.048,0.0127,0.0209
,,,,5528.2124,14.04,113.6396,1.2994422,0.0096483,0.0120119,-0.3072,0.0285,0.1532
,,,,4777.7144,18.1216,17.959,0.7777847,0.02455,0.0251105,0.11,0.0296,0.0327
,,,,5329.313,11.1235,12.2666,0.99837255,0.02136015,0.02103395,0.126,0.0128,0.0132
,,,,5491.202,32.9403,30.874,0.88811517,0.03804159,0.03295577,-0.1801,0.0363,0.0385
,,,,6162.22,4.1624,7.752,1.8491473,0.0374605,0.0374608,-0.3913,0.0069,0.0082
,,,,5860.2896,3.1792,1.9043,1.0642675,0.0222195,0.0221771,-0.3105,0.0061,0.0059
,,,,5383.5957,9.7267,16.8608,0.926849,0.0235325,0.025776,-0.3132,0.0162,0.021
,,,,5058.3076,12.8242,15.8311,0.86319834,0.02166296,0.020805,0.1794,0.018,0.0197
,,,,5741.616,2.9807,4.5944,1.4346741,0.0355933,0.0358196,-0.4997,0.0114,0.0105
,,,,5495.5264,22.8628,15.4386,0.8803993,0.0192156,0.0208879,0.0136,0.033,0.0191
,,,,5768.3,1.846,2.0364,1.0337691,0.0212012,0.0219578,-0.1987,0.0053,0.0054
,,,,5134.2905,15.919,14.9815,0.88635,0.02617023,0.02371355,0.3476,0.0155,0.0178
,,,,5942.953,13.2643,13.511,1.0494894,0.0256243,0.0243056,-0.2768,0.0119,0.0116
,,,,5783.063,85.1587,168.059,1.2015563,0.0335262,0.0372877,0.283,0.0794,0.1906
,,,,4877.782,15.1326,16.588,0.75671977,0.02377053,0.02048791,0.0049,0.0179,0.0218
,,,,,,,,,,,,
,,,,5575.4536,3.0936,5.7051,1.0189062,0.0214408,0.0214332,-0.592,0.007,0.008
,,,,5846.353,1.832,2.096,1.6573093,0.0339562,0.0340281,0.267,0.002,0.002
,,,,5520.624,8.9453,10.943,1.7063917,0.0393424,0.0370183,0.1817,0.0114,0.0128
,,,,5639.607,13.04,10.745,0.9203548,0.01988177,0.01993413,-0.2933,0.0119,0.0111
,,,,6231.89,14.6493,12.1847,1.489741,0.0311584,0.0305329,-0.0476,0.0128,0.0105
,,,,5577.67,51.1573,61.838,1.8615468,0.0995844,0.0932204,-0.2409,0.0569,0.0635
,,,,4199.4697,4.5928,15.9897,0.7129395,0.0196142,0.01941293,0.4792,0.0182,0.053
,,,,5871.573,17.025,20.837,1.5360839,0.031864,0.0316102,-0.1123,0.0123,0.014
,,,,5595.7837,1.376,2.3103,1.1158457,0.0225608,0.0225399,-0.2251,0.0043,0.0047
,,,,6179.7046,9.729,9.7578,2.2048893,0.0459166,0.0458877,-0.2142,0.008,0.0081
,,,,5885.366,5.1414,10.3225,1.239022,0.0273755,0.0272268,-0.1199,0.0092,0.0104
,,,,5855.456,1.552,2.5176,1.0107613,0.0206116,0.0205101,-0.3767,0.0051,0.0054
,,,,5691.414,17.7846,26.592,1.0928732,0.022642,0.0225144,-0.3244,0.018,0.029
,,,,5549.2686,18.7154,7.626,1.5448813,0.0410355,0.0454208,-0.4406,0.0292,0.0151
,,,,,,,,,,,,
,,,,4773.3467,29.2197,11.5623,0.76150346,0.016801,0.01678516,0.2392,0.0389,0.0224
,,,,5426.5166,25.2926,23.6244,0.8395289,0.0199047,0.02181737,-0.1397,0.0258,0.0244
,,,,5750.139,16.089,19.925,1.0454851,0.0246401,0.0253586,-0.2372,0.0131,0.0148
,,,,5472.315,19.348,16.9654,0.89884526,0.02578324,0.02674776,-0.2623,0.0233,0.0226
,,,,5556.0845,7.1172,5.5635,1.3472136,0.0321801,0.0360686,0.0993,0.0059,0.0057
,,,,4650.389,43.4412,10.3127,0.78969175,0.0176866,0.01763975,0.2672,0.1404,0.0205
,,,,6013.9956,9.6296,11.4574,1.3620528,0.029695,0.0287037,-0.2443,0.0097,0.0106
,,,,5454.4395,12.7529,19.9715,0.8654531,0.01788666,0.01818017,0.0113,0.014,0.0243
,,,,5842.564,16.671,12.641,1.2611322,0.1024483,0.0845958,-0.284,0.0165,0.0147
,,,,5847.9644,36.3916,25.4756,1.6869624,0.0358022,0.0365206,0.1472,0.0307,0.0279
,,,,5595.028,23.6824,14.2096,1.2415483,0.0278237,0.0280098,-0.1012,0.0205,0.014
,,,,5226.7725,31.0839,28.4525,0.841996,0.02575655,0.02771776,-0.4498,0.0319,0.0302
,,,,6314.268,31.807,16.817,1.4786961,0.0306122,0.0307875,0.0443,0.0203,0.0113
,,,,5654.0405,8.331,13.4125,1.6264993,0.0364698,0.0358317,-0.4135,0.011,0.0144
,,,,6148.697,15.0974,18.7693,1.4803122,0.0320344,0.0324583,-0.1183,0.0148,0.0146
,,,,,,,,,,,,
,,,,5982.1313,2.1835,3.6697,1.1987728,0.0243565,0.0243883,-0.5803,0.0047,0.0063
,,,,5929.3867,63.6127,56.2036,1.1842135,0.0328204,0.0292237,-0.2736,0.0487,0.0393
,,,,5931.5747,4.9443,9.4933,1.2901001,0.0261996,0.0261406,-0.0543,0.0068,0.0091
,,,,5671.5894,9.6684,18.4531,1.0433252,0.0252256,0.0281702,-0.6645,0.0181,0.0216
,,,,4974.5327,7.2671,8.0303,0.72274303,0.01653034,0.01656853,-0.1991,0.0083,0.0081
,,,,6230.816,23.336,23.3617,1.6744102,0.0362686,0.0356412,-0.4637,0.0091,0.0084
,,,,5827.4766,15.3724,10.9502,1.0590172,0.0214799,0.0214479,0.0953,0.0143,0.0107
,,,,5599.9014,9.1626,3.3189,0.9570625,0.01970736,0.0195609,-0.1969,0.0116,0.0065
,,,,6084.4478,4.3742,2.3545,1.7216668,0.0352688,0.0352087,-0.0741,0.0062,0.0051
,,,,5714.2964,1.7094,2.1336,1.0449014,0.0213734,0.0218525,-0.0891,0.0054,0.0053
,,,,7426.445,1.3206,1.4435,1.9606391,0.0395562,0.0395807,-0.1975,0.0108,0.0101
,,,,5315.492,8.7473,8.8284,0.93921584,0.01927709,0.01928064,0.1803,0.0096,0.01
,,,,,,,,,,,,
,,,,5802.538,1.3155,1.2997,1.6899458,0.0344197,0.0348191,0.2933,0.0018,0.0017
,,,,5768.8984,2.0116,1.2694,1.5629057,0.0318776,0.031833,-0.0769,0.0042,0.0041
,,,,4998.011,9.4973,1.876,0.7957311,0.0168732,0.0168784,-0.2142,0.0266,0.0068
,,,,5933.392,8.3053,13.47,1.5105699,0.0307563,0.0307831,0.2851,0.0061,0.0145
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,5749.773,2.368,1.723,1.4497368,0.0307473,0.0311869,0.0435,0.0055,0.0054
,,,,,,,,,,,,
,,,,5390.584,12.636,14.1568,0.82150286,0.01711208,0.01709966,-0.1372,0.0117,0.0132
,,,,5593.2373,3.3452,2.7627,1.6696826,0.0399317,0.0390888,-0.056,0.0057,0.0062
,,,,5368.3022,13.1538,10.7492,0.95739126,0.02113844,0.02061683,0.0907,0.0144,0.0128
,,,,6019.915,15.712,15.12,1.6067505,0.0410519,0.0385765,-0.0681,0.0157,0.0134
,,,,3325.3345,2.584,2.7847,0.34986988,0.06529528,0.04571185,-0.0241,0.0074,0.0072
,,,,6426.0034,8.4086,7.749,2.0340831,0.0427469,0.042461,-0.3622,0.0056,0.0055
,,,,6049.0347,5.7413,3.9607,1.4484801,0.030219,0.0303083,-0.2918,0.0098,0.0093
,,,,6121.359,4.353,4.821,2.1071062,0.0458884,0.046252,-0.0657,0.0052,0.0054
,,,,5716.1416,6.939,3.5796,1.0363908,0.0224359,0.0219641,-0.0807,0.0089,0.0071
,,,,4389.408,12.8557,20.878,0.66734433,0.01730591,0.0173375,0.3436,0.0681,0.0528
,,,,,,,,,,,,
,,,,6289.9805,22.395,17.5995,1.8603907,0.0405451,0.0405618,-0.0141,0.0202,0.0151
,,,,,,,,,,,,
,,,,6004.221,33.0695,27.2107,1.0801252,0.0238164,0.0238997,-0.5208,0.0298,0.0267
,,,,4250.179,3.873,3.459,0.676837,0.01935324,0.01943633,0.3232,0.0149,0.0148
,,,,5590.1895,135.2415,26.4835,1.2718815,0.0087121,0.010515,-0.2545,0.149,0.0305
,,,,5033.46,48.942,8.926,0.79381895,0.01749305,0.0169993,-0.2061,0.0333,0.0107
,,,,5050.713,23.732,28.8234,0.84964216,0.01819068,0.01813376,0.2772,0.0266,0.0328
,,,,5026.5513,10.624,10.5909,0.8088347,0.0173188,0.01724574,0.4522,0.0106,0.0104
,,,,6304.67,6.067,6.7076,1.5236596,0.0312804,0.031217,-0.0773,0.0048,0.0042
,,,,5635.9517,16.1396,15.5381,1.2278725,0.0254949,0.0255728,-0.6664,0.0166,0.0173
,,,,4475.983,3.4316,2.778,0.72352636,0.01727424,0.01726776,0.4982,0.0014,0.0025
,,,,6061.677,21.1677,10.4236,1.4712826,0.032102,0.0316939,0.1905,0.0378,0.0091
,,,,5980.7095,38.2441,31.1035,1.5727745,0.0386635,0.0370631,-1.2048,0.0305,0.041
,,,,6506.252,14.5,22.125,1.5163113,0.0312005,0.0311867,-0.0421,0.0112,0.0157
,,,,5085.1646,8.7958,6.2716,0.8384367,0.01761373,0.0176073,0.1764,0.0096,0.007
,,,,6247.6133,1.5537,1.0833,1.3458651,0.0271458,0.0271289,0.0814,0.0031,0.0031
,,,,6184.962,4.456,5.2677,1.3846388,0.0286326,0.0286722,-0.1279,0.0029,0.0029
,,,,6257.9385,10.0435,9.2105,1.3600608,0.0280205,0.0281629,-0.2185,0.0077,0.008
,,,,4663.2993,117.8997,16.2178,0.65322727,0.02235419,0.02093083,-1.4787,0.0029,0.0011
,,,,5842.128,9.8027,12.1944,1.350825,0.0277458,0.0282193,0.0672,0.01,0.0111
,,,,5246.597,12.983,27.4403,0.90189,0.01901136,0.01871487,0.3325,0.0136,0.0267
,,,,5923.166,19.647,19.7827,1.2419343,0.0261031,0.0264916,0.0467,0.017,0.019
,,,,,,,,,,,,
,,,,5283.737,7.4857,9.37,0.8306533,0.0172343,0.0172502,0.1674,0.0076,0.0097
,,,,7675.4897,10.2123,8.8354,1.8554269,0.0387102,0.0386513,-0.2621,0.0083,0.0081
,,,,4598.748,1.442,7.1542,0.71839035,0.01682565,0.01682055,0.7954,0.0037,0.0189
,,,,6299.214,10.9095,9.2745,1.2218518,0.0283314,0.0290193,-0.3325,0.0105,0.008
,,,,5245.569,40.399,38.355,1.0806121,0.0556861,0.0371057,-0.4875,0.0434,0.0478
,,,,5351.1714,11.6696,9.231,0.8334343,0.0173381,0.01729496,0.155,0.0116,0.0073
,,,,6189.955,32.2984,17.469,1.1441457,0.0268379,0.0283643,-0.3242,0.0123,0.0103
,,,,5878.6655,7.1145,3.9101,1.4777141,0.0302573,0.0302203,-0.0674,0.0095,0.0093
,,,,5875.2974,4.8852,13.2608,1.1570168,0.0235456,0.0235712,-0.3427,0.0062,0.0115
,,,,5736.4746,6.1504,6.1191,1.0240763,0.0212554,0.0211904,-0.1365,0.0061,0.0067
,,,,6200.522,16.555,18.415,2.1557298,0.044877,0.0448122,-0.2111,0.0128,0.0111
,,,,8811.203,245.541,126.393,1.8736695,0.0167077,0.0188478,-0.6242,0.1066,0.1182
,,,,,,,,,,,,
,,,,5765.2734,43.2276,59.0771,0.96382636,0.02079054,0.02179656,-0.0108,0.0512,0.056
,,,,6333.0283,14.0407,9.9043,2.468486,0.050585,0.0506984,0.0429,0.0116,0.0078
,,,,5749.947,4.7747,2.648,2.238252,0.0483174,0.0477322,0.0196,0.0065,0.0062
,,,,6480.038,14.463,11.828,1.4531975,0.0300875,0.0300835,-0.233,0.0114,0.0111
,,,,6580.8594,9.8916,8.3874,1.7506297,0.0410854,0.0383277,-0.2834,0.0041,0.004
,,,,6188.6704,4.187,3.6474,2.7471797,0.0562051,0.0560127,-0.2359,0.0042,0.003
,,,,5737.8066,71.8964,72.5341,1.1055393,0.0046791,0.0051532,0.0165,0.0633,0.066
,,,,,,,,,,,,
,,,,5408.758,3.0535,1.8586,1.040225,0.0216222,0.0216162,-0.0219,0.0054,0.0042
,,,,5719.5156,46.7549,48.8603,1.0750221,0.0232712,0.0230964,0.0244,0.0494,0.0513
,,,,6173.6855,14.6929,13.2172,1.2649614,0.0264462,0.0264428,-0.3042,0.0123,0.0117
,,,,5383.158,27.4294,22.104,1.1848924,0.0249729,0.0242792,0.2524,0.028,0.0278
,,,,4397.4834,1.7796,2.1094,0.7172939,0.01794847,0.01792906,0.4877,0.0103,0.0331
,,,,5671.689,51.172,16.5093,0.8214114,0.0169464,0.01701566,-0.2158,0.0574,0.0196
,,,,5558.4185,29.479,8.6412,1.0312257,0.0214269,0.021506,0.0182,0.0258,0.009
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,5475.795,20.2714,10.811,0.8970002,0.0192031,0.0191511,-0.1175,0.0203,0.0106
,,,,5440.208,54.709,38.6963,1.6862359,0.0386096,0.0369546,-0.0109,0.0541,0.0435
,,,,4922.3745,8.3062,3.4765,0.84226346,0.01798654,0.01788729,-0.0116,0.0102,0.0058
,,,,4862.4893,10.7133,12.1387,0.8483942,0.01890875,0.0192049,-0.0189,0.0117,0.012
,,,,4573.7617,7.4009,18.0127,0.7599541,0.01826655,0.01800645,-0.1463,0.0102,0.0217
,,,,5263.0347,4.4163,5.4927,0.7849222,0.01645307,0.0164742,0.089,0.0056,0.0062
,,,,5266.393,18.513,25.1303,1.0437211,0.0276307,0.0326274,0.2803,0.0188,0.0282
,,,,5289.797,7.526,6.771,0.7434302,0.01577604,0.01577455,-0.2139,0.0058,0.0057
,,,,3444.6692,11.4182,10.6489,0.4116511,0.04938117,0.0493917,-0.5079,0.0825,0.0608
,,,,5425.3164,19.5436,70.9534,0.94283223,0.02070877,0.02103123,0.0264,0.0218,0.0881
,,,,4164.708,13.245,22.141,0.6572793,0.0191442,0.0191397,0.2762,0.0372,0.0647
,,,,4499.499,5.039,5.495,0.7018944,0.01717454,0.0171773,0.4594,0.026,0.0413
,,,,6075.4224,8.5676,5.0344,1.4180411,0.0292188,0.0291418,-0.1804,0.0074,0.0061
,,,,5720.4043,4.2917,5.0943,0.9202675,0.0191718,0.0191201,-0.3849,0.0066,0.0062
,,,,5383.1523,31.2087,9.9883,0.83546734,0.01776349,0.01765124,-0.0195,0.0379,0.0105
,,,,4546.25,6.644,7.72,0.6840352,0.01735286,0.01768245,-0.1021,0.0081,0.0088
,,,,5661.1562,44.9778,7.7739,1.1223565,0.024586,0.0235385,-0.0307,0.0476,0.0093
,,,,5329.848,17.679,16.678,0.9511084,0.01979225,0.0198453,-0.2191,0.0178,0.0165
,,,,5660.4165,6.8345,3.0665,1.0621904,0.0225119,0.0226274,-0.6271,0.0101,0.0094
,,,,4961.818,7.5697,2.0836,0.8821451,0.0185954,0.0185612,-0.0633,0.0068,0.0061
,,,,3771.7578,2.0505,2.0948,0.5408945,0.02764256,0.02764165,-0.0251,0.0114,0.0151
,,,,5909.116,10.2956,14.5247,1.3387368,0.0117978,0.0114951,-0.2917,0.0197,0.0573
,,,,4550.4575,1.7395,1.019,0.70715743,0.01696797,0.01708579,0.5579,0.0098,0.0107
,,,,4309.083,1.4033,2.055,0.66136247,0.01801968,0.01801387,0.7475,0.0025,0.0076
,,,,5012.6133,6.2007,3.8457,0.8755566,0.0273756,0.02505745,-1.3605,0.0202,0.0229
,,,,5919.8633,6.9527,6.6909,1.1762077,0.0086778,0.0140633,-0.633,0.0085,0.0096
,,,,4673.158,6.5163,6.181,0.7323163,0.01675727,0.0167481,-0.0467,0.0097,0.0077
,,,,,,,,,,,,
,,,,5711.7876,1.9224,1.5239,1.3069125,0.0290398,0.0291589,-0.4869,0.0067,0.0067
,,,,5438.276,9.3553,5.392,0.9659783,0.0292553,0.0267074,-0.4544,0.0172,0.0159
,,,,6007.0005,2.1175,1.8435,1.1296526,0.0253294,0.0244571,-0.1238,0.0045,0.0042
,,,,3900.731,14.6662,2.4961,0.5607802,0.02422717,0.02415654,-0.2322,0.0217,0.0047
,,,,6056.3184,18.4236,16.5879,1.5470724,0.0328688,0.0327778,-0.3191,0.0116,0.0129
,,,,,,,,,,,,
,,,,6015.5444,1.8531,1.4131,1.4872313,0.0309858,0.0309489,-0.1712,0.0049,0.0048
,,,,5659.7485,43.0965,19.188,0.91854656,0.01937109,0.01894766,-0.2424,0.0338,0.0205
,,,,5607.3213,15.3262,8.1636,0.85902065,0.01784345,0.01855719,-0.3624,0.0162,0.0109
,,,,5637.564,13.8637,11.742,1.570853,0.0344434,0.0340238,-0.6356,0.0177,0.0177
,,,,,,,,,,,,
,,,,5322.585,19.4375,124.9073,0.8499167,0.01738065,0.005373,0.1556,0.0275,0.119
,,,,5444.014,42.2765,21.726,0.95048106,0.0204634,0.01976812,-0.4019,0.043,0.022
,,,,5265.2886,3.0854,2.6816,0.9160395,0.0188946,0.0189236,-0.0494,0.0058,0.0061
,,,,5548.5527,7.8218,6.2587,1.1208404,0.0229953,0.0230349,0.1474,0.0084,0.0079
,,,,3671.7307,7.3689,18.3852,0.67858595,0.02607065,0.02605921,-0.5081,0.0373,0.1164
,,,,5105.6465,10.2125,12.1392,0.8180124,0.0175517,0.01737545,-0.0592,0.0096,0.0108
,,,,3334.978,4.419,4.8498,0.2589969,0.08910093,0.04867807,-0.4296,0.029,0.0401
,,,,3798.5198,3.3066,3.114,0.5877352,0.0256077,0.0256008,0.0581,0.0063,0.0056
,,,,4200.6294,2.6323,1.4504,0.6447971,0.01891945,0.0189424,0.2667,0.0074,0.007
,,,,,,,,,,,,
,,,,3325.988,3.279,3.6535,0.30470806,0.07471614,0.00700733,-0.174,0.0082,0.0104
,,,,5625.6333,1.8872,1.4019,1.7560672,0.0369398,0.0359735,0.2073,0.0047,0.0051
,,,,5106.7734,15.4253,12.6564,2.611326,0.0562844,0.056542,-0.0663,0.0168,0.0058
,,,,4199.8223,6.5117,4.6083,0.67161876,0.02065424,0.02131951,0.2678,0.0238,0.0129
,,,,4915.8745,4.2065,2.7519,0.80703217,0.01930473,0.02010777,-0.4,0.0115,0.0108
,,,,,,,,,,,,
,,,,4757.89,4.581,4.258,0.76699543,0.01712007,0.0171482,0.264,0.0055,0.0059
,,,,5053.029,5.0677,22.845,0.7866658,0.01688677,0.0166811,-0.5258,0.0975,0.1947
,,,,5310.2046,4.208,7.9292,0.78498983,0.01649947,0.01649457,0.068,0.0056,0.0074
,,,,5365.067,67.259,40.547,,,,-3.7743,1.1059,0.3369
,,,,5676.5703,18.4502,18.1206,1.2209766,0.068377,0.0428537,-0.1735,0.0239,0.0265
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,5807.3564,12.3799,11.0141,1.5804461,0.0320039,0.0319577,0.1668,0.0132,0.0117
,,,,5279.8193,25.4781,33.4873,2.1498635,0.1201839,0.0682825,-0.3004,0.0332,0.032
,,,,5019.701,55.7136,54.041,1.2235675,0.0464506,0.0401727,-0.696,0.0726,0.065
,,,,4772.0527,36.0337,22.0157,0.8346744,0.0186309,0.01928065,-0.0432,0.0274,0.0211
,,,,3399.8037,1.9827,0.823,0.57765704,0.03778202,0.03778088,-1.3635,0.0065,0.0011
,,,,6248.989,16.9973,16.3254,1.4664786,0.0337851,0.032346,-0.2372,0.0134,0.0141
,,,,4786.036,24.247,22.511,0.9297028,0.02044316,0.0202767,-0.3255,0.0245,0.0218
,,,,5377.682,58.6803,85.826,1.2867287,0.0079464,0.0055481,-0.7578,0.0566,0.0976
,,,,5902.4565,15.9285,13.5225,1.722459,0.1042673,0.0985004,-0.1802,0.0153,0.0114
,,,,6046.362,7.011,3.962,1.5194585,0.0306647,0.0306477,-0.2371,0.0079,0.008
,,,,,,,,,,,,
,,,,5525.9883,11.0807,9.3086,1.3767178,0.0278262,0.0278458,-0.0546,0.0109,0.0097
,,,,6560.81,9.9844,8.372,1.7258207,0.035676,0.035654,-0.2705,0.0046,0.0045
,,,,,,,,,,,,
,,,,5806.3364,10.4006,10.6974,1.5112371,0.0310216,0.0310035,-0.2014,0.0091,0.0104
,,,,5133.9497,28.9813,20.4437,0.9008674,0.0190984,0.0189252,0.3885,0.0221,0.0287
