source_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2128013019361703936,6107.385,5902.2817,6193.9355,-0.2058,-0.4314,-0.1381,Gaia DR3 2128013019361703936,294.0230226767445,45.85305245854155,0.6013,-1.0071,-7.4394,0,2016,0
2128067720065692672,6162.4775,6088.6245,6271.8164,-0.1631,-0.2245,-0.093,Gaia DR3 2128067720065692672,293.7280684793719,46.12911300751494,0.8455,-4.908,-6.0195,5.935,2016,0
2128098197152438144,4974.268,4964.733,4983.9443,0.0531,0.0415,0.0649,Gaia DR3 2128098197152438144,294.3255908387434,46.00226535924586,2.0905,5.2139,5.7622,-16.2402,2016,7.105427357601002E-15
2128198974266072192,5852.477,5833.263,5877.2715,-0.2441,-0.261,-0.2243,Gaia DR3 2128198974266072192,293.98867421891464,46.71799799653662,0.7497,-4.3513,-11.3484,0,2016,7.82657296510429E-14
2128273225659492608,5747.7817,5712.0728,5780.4854,0.0695,0.0275,0.1024,Gaia DR3 2128273225659492608,292.85571853993173,46.39118878584133,1.2638,-2.0006,3.6981,-1.439,2016,3.920666257111543E-14
2128298617506651904,6159.9136,6144.634,6175.8315,-0.0826,-0.0959,-0.0689,Gaia DR3 2128298617506651904,292.6780477136592,46.726680279251546,1.2709,-5.2263,-6.875,-26.7991,2016,7.105427357601002E-15
2128369501647063808,4895.582,4876.176,4914.4473,0.0035,-0.0185,0.0281,Gaia DR3 2128369501647063808,292.1445548583873,47.15736123894344,1.0768,7.3297,5.8581,0,2016,0
2128504397979254528,5087.5884,5078.5137,5096.097,-0.4494,-0.4689,-0.431,Gaia DR3 2128504397979254528,292.3760929,47.880958423460314,0.9948,-6.2761,-8.1052,0,2016,0
2128724678262662144,5723.5176,5717.786,5757.521,-0.1013,-0.1077,-0.069,Gaia DR3 2128724678262662144,295.1190095197763,48.48136579388148,1.7886,13.4124,16.4079,-49.2708,2016,3.767943296260501E-14
2128911251641171200,5453.9604,5438.052,5467.3604,-0.0919,-0.1084,-0.0767,Gaia DR3 2128911251641171200,293.3517005518855,48.444591129531524,1.5831,-2.0665,-7.4716,-19.9932,2016,3.7706742477075633E-14
2128925579652377472,5987.0005,5888.976,6042.8477,-0.2604,-0.3589,-0.2075,Gaia DR3 2128925579652377472,292.92917051664256,48.60283079887761,1.6744,5.6705,4.1405,0.2471,2016,0
2129025841368107136,5107.889,5086.4014,5127.1562,-0.1554,-0.194,-0.1336,Gaia DR3 2129025841368107136,293.16009628043156,48.88120699461016,1.6479,-6.685,-2.7272,-35.4566,2016,0
2129084935820532608,4555.2466,4536.612,4565.8193,0.1586,0.1044,0.1836,Gaia DR3 2129084935820532608,291.506038,46.89562137699335,5.8533,-25.6576,-34.1374,17.0359,2016,3.948733164212359E-14
2129161734133025408,4915.03,4893.975,4935.482,-0.1506,-0.1722,-0.1292,Gaia DR3 2129161734133025408,290.93426773968787,47.35754001557909,1.2622,-0.8353,-9.9663,0,2016,7.105427357601002E-15
2129495057954829952,6109.6387,6005.3784,6216.681,-7.00E-04,-0.0856,0.097,Gaia DR3 2129495057954829952,289.66439331584877,48.706164055758116,2.9439,-3.5253,-6.0782,-18.5687,2016,7.105427357601002E-15
2129503235571760128,5703.2744,5661.98,5817.791,-0.0842,-0.1324,0.0498,Gaia DR3 2129503235571760128,290.8490898836103,48.41597705318599,1.0835,-0.0912,-8.0815,0.3227,2016,7.105427357601002E-15
2129503716608032256,5455.4277,5426.964,5488.6914,-0.7593,-0.7989,-0.7138,Gaia DR3 2129503716608032256,290.67618765398436,48.29423652410041,0.7948,1.024,2.0327,0,2016,0
2129550445852902656,5729.4624,5717.7295,5744.656,-0.048,-0.0607,-0.0271,Gaia DR3 2129550445852902656,291.03230868666486,49.04021141021865,6.9298,-7.3046,-10.4545,-20.4995,2016,0
2129753580626548736,5528.2124,5514.1724,5641.852,-0.3072,-0.3357,-0.154,Gaia DR3 2129753580626548736,291.90698453923784,49.26207688295888,1.246,-7.605,6.3961,6.4612,2016,0
2130124219123552256,4777.7144,4759.7554,4795.836,0.11,0.0773,0.1396,Gaia DR3 2130124219123552256,291.6594545116655,50.583857683210745,1.2448,-5.6138,-5.4512,0,2016,0
2130243550494676480,5329.313,5318.1895,5341.5796,0.126,0.1132,0.1392,Gaia DR3 2130243550494676480,287.91793856241117,45.59288245539906,1.5309,3.4873,-3.0379,-3.9992,2016,0
2130250731680096384,5491.202,5458.2617,5522.076,-0.1801,-0.2164,-0.1416,Gaia DR3 2130250731680096384,288.16465319423594,45.81642333802504,0.7408,-4.7932,-16.9185,0,2016,0
2130320172711659136,6162.22,6158.0576,6169.972,-0.3913,-0.3982,-0.3831,Gaia DR3 2130320172711659136,287.6374832266355,46.20444435733928,3.4923,-11.5388,9.5189,-9.6508,2016,3.934060179109151E-14
2130368310704421120,5860.2896,5858.3853,5863.4688,-0.3105,-0.3164,-0.3044,Gaia DR3 2130368310704421120,287.8872357478153,46.27611928443405,2.1488,-9.6037,-22.1748,-0.0719,2016,0
2130405041264941184,5383.5957,5373.869,5400.4565,-0.3132,-0.3294,-0.2922,Gaia DR3 2130405041264941184,288.2119719438424,46.615047009442634,0.9883,6.4207,6.4362,0,2016,0
2130460394803778816,5058.3076,5045.4834,5074.1387,0.1794,0.1614,0.1991,Gaia DR3 2130460394803778816,287.90608859995746,46.93774778045156,1.2914,0.7065,-0.9896,0,2016,0
2130625287187139072,5741.616,5738.6353,5746.2104,-0.4997,-0.5111,-0.4892,Gaia DR3 2130625287187139072,287.0394931123638,46.64016914699425,0.8323,-0.2527,10.5368,-45.691,2016,0
2130634667395736704,5495.5264,5472.6636,5510.965,0.0136,-0.0194,0.0327,Gaia DR3 2130634667395736704,287.1010261296898,46.89640050192467,1.3847,-6.612,-19.9255,-26.0019,2016,0
2130661880308812800,5768.3,5766.454,5770.3364,-0.1987,-0.204,-0.1933,Gaia DR3 2130661880308812800,287.1406164741805,47.11511252752334,2.3608,-6.1281,-19.764,-34.8282,2016,7.105427357601002E-15
2130825020347168512,5134.2905,5119.309,5150.2095,0.3476,0.3298,0.3631,Gaia DR3 2130825020347168512,288.3278773168792,47.381537397839445,1.0817,-2.2389,-4.0719,0,2016,7.105427357601002E-15
2130889204338693504,5942.953,5929.442,5956.2173,-0.2768,-0.2884,-0.2649,Gaia DR3 2130889204338693504,287.7808111861272,47.629843616727825,1.0856,-1.6406,-12.3366,13.8448,2016,0
2131059594280288128,5783.063,5615.004,5868.2217,0.283,0.0924,0.3624,Gaia DR3 2131059594280288128,287.3781173017622,47.77115413194504,0.6661,4.3621,0.0392,0,2016,0
2131114947819394816,4877.782,4862.6494,4894.37,0.0049,-0.013,0.0267,Gaia DR3 2131114947819394816,286.99947556998484,48.37578588,1.1727,-1.3241,-5.571,0,2016,0
2131169545443676032,,,,,,,Gaia DR3 2131169545443676032,286.7156676900594,48.64525389766578,0.8912,0.237,-9.6043,15.6152,2016,0
2131216137248338304,5575.4536,5572.36,5581.1587,-0.592,-0.599,-0.584,Gaia DR3 2131216137248338304,287.32652645591173,48.673341246642195,2.5017,-13.0409,-21.2388,5.7274,2016,0
2131494313689868416,5846.353,5844.521,5848.449,0.267,0.265,0.269,Gaia DR3 2131494313689868416,285.3111818128082,47.84847398,2.405,-13.0308,-24.7158,-20.8423,2016,0
2131709921047710336,5520.624,5511.6787,5531.567,0.1817,0.1703,0.1945,Gaia DR3 2131709921047710336,283.2555071764037,48.355248355138436,1.0851,0.7296,6.8561,-79.0824,2016,0
2131748747552136960,5639.607,5628.862,5652.647,-0.2933,-0.3044,-0.2814,Gaia DR3 2131748747552136960,283.20916095944693,48.777615385905655,1.44,2.144,-1.2502,-5.6794,2016,0
2131859244171951616,6231.89,6217.2407,6244.0747,-0.0476,-0.0604,-0.0371,Gaia DR3 2131859244171951616,283.9367802516257,49.110274230999984,1.7367,-3.6755,-3.4452,-17.463,2016,3.983130154239959E-14
2132004074768150400,5577.67,5526.5127,5639.508,-0.2409,-0.2978,-0.1774,Gaia DR3 2132004074768150400,285.3652069422543,49.201553613259065,0.3882,-0.5676,-9.209,0,2016,0
2132144056342471168,4199.4697,4183.48,4204.0625,0.4792,0.4262,0.4974,Gaia DR3 2132144056342471168,285.5743016258464,49.962116431192214,3.1181,-7.0136,-38.6469,9.4144,2016,0
2132152916856093952,5871.573,5850.736,5888.598,-0.1123,-0.1263,-0.1,Gaia DR3 2132152916856093952,285.61545061634035,50.13577172560461,2.0055,6.1272,4.6417,-60.8772,2016,0
2132155017099178624,5595.7837,5594.4077,5598.094,-0.2251,-0.2294,-0.2204,Gaia DR3 2132155017099178624,285.67929401534263,50.24148992494669,5.3698,-18.4825,41.382,-98.4404,2016,7.105427357601002E-15
2132178725317511936,6179.7046,6169.9756,6189.4624,-0.2142,-0.2222,-0.2061,Gaia DR3 2132178725317511936,284.4227537638208,49.10618969,1.8243,1.0778,-6.6356,-30.954,2016,1.4210854715202004E-14
2132193431285570304,5885.366,5880.2246,5895.6885,-0.1199,-0.1291,-0.1095,Gaia DR3 2132193431285570304,284.43346331745494,49.305123431171154,1.1695,-4.3501,-3.2564,-15.5411,2016,0
2132215421518219392,5855.456,5853.904,5857.9736,-0.3767,-0.3818,-0.3713,Gaia DR3 2132215421518219392,284.7391183913828,49.59844669643691,2.9701,12.8877,14.1584,-27.6139,2016,0
2132325200882204544,5691.414,5673.6294,5718.006,-0.3244,-0.3424,-0.2954,Gaia DR3 2132325200882204544,285.0416206625163,50.07539178933201,2.1643,-13.2321,4.1777,-8.9313,2016,7.105427357601002E-15
2132614922197436928,5549.2686,5541.6426,5567.984,-0.4406,-0.4557,-0.4114,Gaia DR3 2132614922197436928,289.1995991904703,49.30563809016056,0.7527,-1.5538,-16.4678,-68.6489,2016,7.105427357601002E-15
2132709613336959744,,,,,,,Gaia DR3 2132709613336959744,289.2333760039208,49.93889333926979,2.1187,-3.395,-13.1331,-29.1342,2016,7.105427357601002E-15
2132768956905956352,4773.3467,4744.127,4784.909,0.2392,0.2003,0.2616,Gaia DR3 2132768956905956352,287.6057056660684,49.52339814640493,6.5313,13.6107,32.5433,-20.4046,2016,7.105427357601002E-15
2133021810218800384,5426.5166,5401.224,5450.141,-0.1397,-0.1655,-0.1153,Gaia DR3 2133021810218800384,289.8354213700184,49.82560723656321,1.2084,-2.6362,1.4202,0,2016,0
2133022669212268800,5750.139,5734.05,5770.064,-0.2372,-0.2503,-0.2224,Gaia DR3 2133022669212268800,289.7805387,49.89656299924524,1.0693,-2.6103,4.7543,-8.7496,2016,7.105427357601002E-15
2133035966431029376,5472.315,5455.3496,5491.663,-0.2623,-0.2849,-0.239,Gaia DR3 2133035966431029376,289.6649171600268,50.020061719936756,0.9978,0.0737,4.0113,0,2016,3.6522996261890633E-14
2133124511477266176,5556.0845,5548.9673,5561.648,0.0993,0.0934,0.105,Gaia DR3 2133124511477266176,289.3879897691423,50.597010300894965,0.9109,-2.6542,-8.3953,3.2478,2016,3.677549600890191E-14
2133369840008452224,4650.389,4606.9478,4660.7017,0.2672,0.1268,0.2877,Gaia DR3 2133369840008452224,287.9978707670308,50.9441793,3.7984,-5.9212,-38.9211,2.2637,2016,0
2133611659549905024,6013.9956,6004.366,6025.453,-0.2443,-0.254,-0.2337,Gaia DR3 2133611659549905024,286.24717370229274,50.24236821263879,2.1608,-1.3957,-8.2602,-12.0821,2016,0
2133946843094378752,5454.4395,5434.468,5467.1924,0.0113,-0.013,0.0253,Gaia DR3 2133946843094378752,284.29603837452964,51.26912106289137,2.5686,-4.1152,-0.9151,-20.6726,2016,7.105427357601002E-15
2134719834131370496,5842.564,5825.893,5855.205,-0.284,-0.3005,-0.2693,Gaia DR3 2134719834131370496,295.6486571194512,48.49551815029151,1.9186,-3.8009,-7.4662,-0.9107,2016,3.8333204396339556E-14
2134798444914611712,5847.9644,5811.5728,5873.44,0.1472,0.1165,0.1751,Gaia DR3 2134798444914611712,294.83510372555827,48.982319063755696,1.4739,-6.9411,-9.015,-52.238,2016,7.105427357601002E-15
2134850847813263360,5595.028,5580.8184,5618.7104,-0.1012,-0.1152,-0.0807,Gaia DR3 2134850847813263360,296.2005500473049,49.14002874327827,1.3181,-2.7546,-12.129,-18.4948,2016,3.718768025018164E-14
2134931077802625792,5226.7725,5198.32,5257.8564,-0.4498,-0.48,-0.4179,Gaia DR3 2134931077802625792,295.58645982780746,49.66685288836959,1.0797,-2.6352,3.8884,0,2016,7.105427357601002E-15
2135002576119495936,6314.268,6282.461,6331.085,0.0443,0.024,0.0556,Gaia DR3 2135002576119495936,294.4685196109905,49.33097729897194,1.8647,-0.7092,-10.7212,-33.7143,2016,0
2135019107451751168,5654.0405,5645.7095,5667.453,-0.4135,-0.4245,-0.3991,Gaia DR3 2135019107451751168,294.2189136132725,49.47925407482584,1.1395,2.2746,3.8793,-26.9701,2016,0
2135044568018500096,6148.697,6133.5996,6167.4663,-0.1183,-0.1331,-0.1037,Gaia DR3 2135044568018500096,294.4639171785509,49.76504729565199,1.1474,3.3548,0.354,-19.2487,2016,7.105427357601002E-15
2135055391335687680,,,,,,,Gaia DR3 2135055391335687680,294.36603121418824,49.915022349027446,0,0,0,0,2016,0
2135179533070399232,5982.1313,5979.9478,5985.801,-0.5803,-0.585,-0.574,Gaia DR3 2135179533070399232,295.2264758483415,50.55924205538903,2.9234,8.5255,52.9971,3.6334,2016,0
2135203000771400320,5929.3867,5865.774,5985.5903,-0.2736,-0.3223,-0.2343,Gaia DR3 2135203000771400320,294.33851151589977,50.33651703,0.6597,2.7382,-5.3982,0,2016,7.105427357601002E-15
2135314184585149696,5931.5747,5926.6304,5941.068,-0.0543,-0.0611,-0.0452,Gaia DR3 2135314184585149696,297.0188065927727,50.409047500411965,2.5532,-3.9098,11.2777,-5.3803,2016,7.105427357601002E-15
2135378231142791808,5671.5894,5661.921,5690.0425,-0.6645,-0.6826,-0.6429,Gaia DR3 2135378231142791808,296.3019799,50.672310988550485,0.9469,3.313,-3.6077,0,2016,1.4210854715202004E-14
2135427576021495168,4974.5327,4967.2656,4982.563,-0.1991,-0.2074,-0.191,Gaia DR3 2135427576021495168,296.8509817792637,50.698769255478716,2.2431,-2.4599,-31.5266,-33.3535,2016,3.600447911311515E-14
2135590578620605568,6230.816,6207.48,6254.1777,-0.4637,-0.4728,-0.4553,Gaia DR3 2135590578620605568,295.4865829792983,51.01352461245667,2.076,4.2102,6.6437,-17.3664,2016,3.646133250812899E-14
2136815881249993600,5827.4766,5816.5264,5842.849,0.0953,0.0846,0.1096,Gaia DR3 2136815881249993600,292.1669511864854,53.48737084369298,9.2219,40.6814,11.1464,-15.3005,2016,0
2139300262131379584,5599.9014,5596.5825,5609.064,-0.1969,-0.2034,-0.1853,Gaia DR3 2139300262131379584,289.763622,51.962685193659894,2.9134,3.4271,16.0468,-17.7876,2016,0
2141754578242371584,6084.4478,6082.0933,6088.822,-0.0741,-0.0792,-0.0679,Gaia DR3 2141754578242371584,291.1623880477045,55.47302333003404,2.1639,6.2097,-28.0075,-19.4694,2016,0
2143749504651818368,5714.2964,5712.587,5716.43,-0.0891,-0.0945,-0.0838,Gaia DR3 2143749504651818368,282.9249849799362,48.626402020226294,2.026,1.4296,4.0403,-19.6815,2016,7.105427357601002E-15
2188906825165621120,7426.445,7425.0015,7427.7656,-0.1975,-0.2076,-0.1867,Gaia DR3 2188906825165621120,316.2036951302102,55.588025272538886,6.685,11.7513,23.5254,-25.4735,2016,7.105427357601002E-15
2221164434736927360,5315.492,5306.6636,5324.2393,0.1803,0.1703,0.1899,Gaia DR3 2221164434736927360,322.9418249405497,66.3490098,4.9134,45.4822,31.8738,-10.0798,2016,0
2242756094328104576,,,,,,,Gaia DR3 2242756094328104576,292.3139982792901,65.97378351827352,26.886,56.4899,-131.6588,-45.5819,2016,0
2254929887069708160,5802.538,5801.2383,5803.8535,0.2933,0.2916,0.2951,Gaia DR3 2254929887069708160,288.46566248049663,66.34793868,1.9405,-16.973,9.0213,18.1887,2016,0
2296342614570999552,5768.8984,5767.629,5770.91,-0.0769,-0.081,-0.0727,Gaia DR3 2296342614570999552,282.79525896569027,82.24541365186187,2.8869,2.9655,-4.6566,1.5851,2016,1.6148551127784648E-14
2300641567596591488,4998.011,4996.135,5007.5083,-0.2142,-0.221,-0.1876,Gaia DR3 2300641567596591488,325.2021305626916,84.33377002159953,35.3581,345.1849,62.8844,-6.5307,2016,0
2303332931542914048,5933.392,5919.922,5941.6973,0.2851,0.2706,0.2912,Gaia DR3 2303332931542914048,277.47805011222374,85.23332410597992,4.3216,-15.2081,24.3957,-12.8048,2016,0
2318295979126499200,,,,,,,Gaia DR3 2318295979126499200,7.302035701553612,-30.45412806,15.9,150.0321,-87.1322,57.5667,2016,3.634278574445449E-15
2329387852426700800,,,,,,,Gaia DR3 2329387852426700800,353.24356218264177,-29.4165333,26.1175,150.9913,-333.0598,0,2016,0
2333676738050041728,,,,,,,Gaia DR3 2333676738050041728,2.2716167670028304,-27.12173272,42.0592,692.2239,90.0669,19.701,2016,3.952571376882996E-16
2340919358581488768,5749.773,5748.05,5752.141,0.0435,0.0381,0.049,Gaia DR3 2340919358581488768,359.19151098005557,-22.15323259,2.1527,-5.2757,-7.0987,-1.3341,2016,5.264716305090934E-14
2371032916186181760,,,,,,,Gaia DR3 2371032916186181760,11.24867791,-15.27419134,66.8287,318.1521,-596.6229,-13.7418,2016,0
2385171398768647552,5390.584,5376.4272,5403.22,-0.1372,-0.1504,-0.1255,Gaia DR3 2385171398768647552,348.15712472850134,-22.67413003,5.0073,-23.264,-37.1435,11.8375,2016,1.0496038009940457E-13
2415410962124813056,5593.2373,5590.4746,5596.5825,-0.056,-0.0622,-0.0503,Gaia DR3 2415410962124813056,357.58065133746845,-17.07759524,1.6847,27.9709,-3.3301,25.8558,2016,0
2424406513428936832,5368.3022,5357.553,5381.456,0.0907,0.0779,0.1051,Gaia DR3 2424406513428936832,3.903275480430143,-11.93826872,2.7644,15.272,-30.1592,-3.0952,2016,1.9775108299679114E-15
2424621502311961344,6019.915,6004.795,6035.627,-0.0681,-0.0815,-0.0524,Gaia DR3 2424621502311961344,4.146347109150064,-10.97642286,1.851,1.7688,-1.6804,24.6798,2016,1.7763568394002505E-15
2439222638771000448,3325.3345,3322.5498,3327.9185,-0.0241,-0.0313,-0.0167,Gaia DR3 2439222638771000448,353.9169504,-7.686727098,8.915,-2.0385,-42.3339,0,2016,1.1266527187740153E-13
2441013811932929280,6426.0034,6418.2544,6434.412,-0.3622,-0.3677,-0.3566,Gaia DR3 2441013811932929280,0.3257613351884739,-8.926249897,3.7225,2.4322,9.4375,11.2151,2016,5.4838849126540275E-17
2498515516990171392,6049.0347,6045.074,6054.776,-0.2918,-0.3011,-0.282,Gaia DR3 2498515516990171392,41.63916136793077,-0.464130061,2.4416,11.2839,-34.6295,-8.8786,2016,7.105194230928945E-15
2507901914613201024,6121.359,6116.538,6125.712,-0.0657,-0.0711,-0.0605,Gaia DR3 2507901914613201024,29.263453872908574,0.7588237656525679,2.8158,23.418,-6.8435,7.5211,2016,3.5524021053471575E-15
2512413932376364288,5716.1416,5712.562,5723.0806,-0.0807,-0.0878,-0.0718,Gaia DR3 2512413932376364288,26.793224582185164,3.132929405725094,2.3215,-5.2762,-22.0872,-6.5664,2016,3.547403881344206E-15
2538824923230146560,4389.408,4368.53,4402.2637,0.3436,0.2908,0.4117,Gaia DR3 2538824923230146560,18.42412413053569,3.097077611,9.3064,162.6382,31.3733,-7.2269,2016,3.575212804561604E-15
2546413408888429696,,,,,,,Gaia DR3 2546413408888429696,3.961707533403647,1.200514459631661,3.5706,1.9512,16.4471,18.2701,2016,4.439917302222496E-16
2562569564026683520,6289.9805,6272.381,6312.3755,-0.0141,-0.0292,0.0061,Gaia DR3 2562569564026683520,19.550586423134728,2.702782690135657,2.5854,2.5537,-14.7132,5.9567,2016,3.57644013658194E-15
2609222216055014144,,,,,,,Gaia DR3 2609222216055014144,338.36820372598703,-9.02294603,3.2363,-41.0514,-39.3795,24.4837,2016,1.7763568394002505E-15
2641087471777046016,6004.221,5977.0103,6037.2905,-0.5208,-0.5475,-0.491,Gaia DR3 2641087471777046016,353.6162725695578,-1.579983501,2.9215,22.4223,10.5915,25.1958,2016,5.6821807480147025E-14
2645727449501559680,4250.179,4246.72,4254.052,0.3232,0.3084,0.3381,Gaia DR3 2645727449501559680,351.6122650912539,1.337591506930472,3.5031,22.2729,4.0395,-15.7073,2016,5.682836334326619E-14
2657135741633337088,5590.1895,5563.706,5725.431,-0.2545,-0.285,-0.1055,Gaia DR3 2657135741633337088,349.0634650613369,0.30668797901134576,2.1703,-0.1262,-10.6527,-13.0122,2016,5.684260453649672E-14
2657374606238804992,5033.46,5024.534,5082.402,-0.2061,-0.2168,-0.1728,Gaia DR3 2657374606238804992,349.38434791429063,1.3001474420556611,6.4368,15.0644,-33.9973,15.361,2016,5.6828784575881935E-14
2666015878575546496,5050.713,5021.8896,5074.445,0.2772,0.2444,0.3038,Gaia DR3 2666015878575546496,348.49479215733845,8.761073062,5.7262,-6.9419,-44.3301,-0.5373,2016,5.618017510372654E-14
2677447294810845824,5026.5513,5015.9604,5037.1753,0.4522,0.4418,0.4628,Gaia DR3 2677447294810845824,334.79698050471217,-1.834437977,5.8129,-57.9267,-56.4568,-6.6801,2016,0
2790691147020786816,6304.67,6297.9624,6310.737,-0.0773,-0.0815,-0.0725,Gaia DR3 2790691147020786816,18.995315482294476,21.616905148355443,3.5265,21.76,-9.1966,-4.8283,2016,0
2831084391023184128,5635.9517,5620.4136,5652.0913,-0.6664,-0.6837,-0.6498,Gaia DR3 2831084391023184128,347.49280496401536,18.396162235111746,3.9089,17.5669,18.6391,-89.2062,2016,0
2841043011433969152,4475.983,4473.205,4479.4146,0.4982,0.4957,0.4996,Gaia DR3 2841043011433969152,349.6229494889367,24.88927660690565,8.6178,-33.6749,-2.6748,-57.0694,2016,3.552713678800501E-15
2868528637464028160,6061.677,6051.2534,6082.8447,0.1905,0.1814,0.2283,Gaia DR3 2868528637464028160,356.66671846833805,31.155910632556136,2.3243,30.2467,-6.0053,-26.3765,2016,3.552713678800501E-15
2878641361300809856,5980.7095,5949.606,6018.9536,-1.2048,-1.2458,-1.1743,Gaia DR3 2878641361300809856,359.15197027484555,36.21295500385967,1.5818,-7.8676,-8.5526,-2.3218,2016,7.105427357601002E-15
2881784280929695360,6506.252,6484.127,6520.752,-0.0421,-0.0578,-0.0309,Gaia DR3 2881784280929695360,0.3620976631689815,39.38379417761384,3.6836,-9.6964,-7.8229,-14.2067,2016,0
2912264564319611136,5085.1646,5078.893,5093.9604,0.1764,0.1694,0.186,Gaia DR3 2912264564319611136,94.00991236431918,-25.03142039,7.6849,52.5609,-67.1037,29.8599,2016,0
2924661867160818304,6247.6133,6246.53,6249.167,0.0814,0.0783,0.0845,Gaia DR3 2924661867160818304,98.35110124030295,-23.48608247,5.0067,-2.4256,25.0647,42.8833,2016,1.3509110795654443E-14
2930141657016297216,6184.962,6179.6943,6189.418,-0.1279,-0.1308,-0.125,Gaia DR3 2930141657016297216,109.38837974574005,-19.82893831,3.1354,-14.1945,6.0982,34.7994,2016,3.552713678800501E-15
2959177048983750016,6257.9385,6248.728,6267.982,-0.2185,-0.2265,-0.2108,Gaia DR3 2959177048983750016,75.29966378017889,-26.05414331,2.0649,0.532,3.2335,18.8956,2016,0
2966680597368750720,4663.2993,4647.0815,4781.199,-1.4787,-1.4798,-1.4758,Gaia DR3 2966680597368750720,88.14680750022252,-19.0316258,5.8925,-2.5683,7.3706,37.963,2016,1.3434071296155105E-14
2980392087185289216,5842.128,5829.9336,5851.9307,0.0672,0.0561,0.0772,Gaia DR3 2980392087185289216,71.82443580521229,-17.11517382,1.9558,7.562,-1.9332,34.1233,2016,3.552713678800501E-15
3022644120017418496,5246.597,5219.1567,5259.58,0.3325,0.3058,0.3461,Gaia DR3 3022644120017418496,89.13002816739541,-5.012031862,4.5968,12.2252,-15.4622,54.6809,2016,0
3046327742219111808,5923.166,5903.3833,5942.813,0.0467,0.0277,0.0637,Gaia DR3 3046327742219111808,108.04420710482813,-10.63933931,2.1986,3.2683,4.1951,42.5404,2016,1.4079064413900933E-14
306410392895767680,,,,,,,Gaia DR3 306410392895767680,17.47473625608763,25.68164789375984,2.778,-24.3867,-10.819,-19.7709,2016,0
3078836109158636928,5283.737,5274.367,5291.2227,0.1674,0.1577,0.175,Gaia DR3 3078836109158636928,131.10699265672582,1.8598889887437542,9.9636,-23.3442,-31.5698,-11.6289,2016,0
3080104185367102592,7675.4897,7666.6543,7685.702,-0.2621,-0.2702,-0.2538,Gaia DR3 3080104185367102592,130.5056380692002,3.7105663796078634,2.9843,-2.8991,1.0806,1.0842,2016,4.440892098500626E-16
3087206553745290624,4598.748,4591.5938,4600.19,0.7954,0.7765,0.7991,Gaia DR3 3087206553745290624,115.13668106641954,2.0985770985307863,12.8491,-34.0399,-77.9494,-5.3327,2016,4.440892098500626E-16
3105507886130792448,6299.214,6289.9395,6310.1235,-0.3325,-0.3405,-0.322,Gaia DR3 3105507886130792448,102.07985829449773,-3.102139341,1.3,-5.9781,0.5699,25.292,2016,8.881784197001252E-16
3107255598526406912,5245.569,5207.214,5285.968,-0.4875,-0.5353,-0.4441,Gaia DR3 3107255598526406912,100.76568737114494,-1.296444208,0.8741,1.8161,-3.4427,0,2016,1.420721695495152E-14
3107267177757848576,5351.1714,5341.9404,5362.841,0.155,0.1477,0.1666,Gaia DR3 3107267177757848576,100.95616972793913,-1.063007579,6.2676,10.984,-0.0402,31.0482,2016,0
3125611120515388800,6189.955,6172.486,6222.2534,-0.3242,-0.3345,-0.3119,Gaia DR3 3125611120515388800,101.27723921541279,0.8152151398645294,1.1535,-3.0403,-8.2052,46.3843,2016,1.4209416307215909E-14
3126717023056016256,5878.6655,5874.7554,5885.78,-0.0674,-0.0767,-0.0579,Gaia DR3 3126717023056016256,99.26306049774985,1.7675495482256676,5.3855,-1.7312,-1.0371,20.0897,2016,1.4205828492842892E-14
3211188618762023424,5875.2974,5862.0366,5880.1826,-0.3427,-0.3542,-0.3365,Gaia DR3 3211188618762023424,76.08189413500658,-6.22977855,4.9411,20.7576,10.9628,17.8966,2016,8.881784197001252E-16
3222453935725951488,5736.4746,5730.3555,5742.625,-0.1365,-0.1432,-0.1304,Gaia DR3 3222453935725951488,84.15271949221695,0.8962792027041777,2.863,2.537,2.6355,21.1169,2016,0
3231856379348299008,6200.522,6182.107,6217.077,-0.2111,-0.2222,-0.1983,Gaia DR3 3231856379348299008,72.66058935413146,1.893833899140841,3.6299,-16.2314,-18.7616,-23.6389,2016,0
3291455819447952768,8811.203,8684.81,9056.744,-0.6242,-0.7424,-0.5176,Gaia DR3 3291455819447952768,74.55233279420126,9.997978782884088,3.143,-2.7018,-5.0591,21.8011,2016,0
3311804515502788352,,,,,,,Gaia DR3 3311804515502788352,63.27395214948895,15.247700118856342,22.3572,122.4495,-18.6035,42.9187,2016,1.3825196746661473E-14
3326541506073371776,5765.2734,5706.1963,5808.501,-0.0108,-0.0668,0.0404,Gaia DR3 3326541506073371776,100.19517153002703,9.257394645732935,1.7619,0.9594,-4.5949,12.2436,2016,0
3342228616422593664,6333.0283,6323.124,6347.069,0.0429,0.0351,0.0545,Gaia DR3 3342228616422593664,90.06258955638059,11.88405392815675,3.597,12.4361,-27.2085,57.4342,2016,1.7763568394002505E-15
338382713564401920,5749.947,5747.299,5754.7217,0.0196,0.0134,0.0261,Gaia DR3 338382713564401920,38.36157284676186,41.01343193600925,2.986,21.3538,-0.9299,-7.5257,2016,5.361441129833937E-15
