source_id,parallax,parallax_error,phot_g_mean_mag,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2127956360152391168,0.9700118701007284,0.010239057,13.247179,3.5931,3.5865,3.6347,Gaia DR3 2127956360152391168,293.7968547005688,45.16072621983024,0.97,-0.7582,1.0642,-19.3198,2016,4.07063899619081E-14
2127985806448631808,0.44900645675233375,0.023686774,15.557443,4.308,4.265,4.369,Gaia DR3 2127985806448631808,293.6297647432494,45.74062887756773,0.449,1.0908,-2.77,0,2016,0
2128013019361703936,0.6012615020250495,0.019990949,15.211584,4.4875,4.4508,4.5853,Gaia DR3 2128013019361703936,294.0230226767445,45.85305245854155,0.6013,-1.0071,-7.4394,0,2016,0
2128067720065692672,0.8454653190377246,0.011889666,13.9482155,4.1723,4.1232,4.2553,Gaia DR3 2128067720065692672,293.7280684793719,46.12911300751494,0.8455,-4.908,-6.0195,5.935,2016,0
2128098197152438144,2.090459643774129,0.03877409,13.672951,4.392,4.3846,4.4,Gaia DR3 2128098197152438144,294.3255908387434,46.00226535924586,2.0905,5.2139,5.7622,-16.2402,2016,7.105427357601002E-15
2128198974266072192,0.7496856346401931,0.019981219,15.096974,4.3094,4.288,4.3302,Gaia DR3 2128198974266072192,293.98867421891464,46.71799799653662,0.7497,-4.3513,-11.3484,0,2016,7.82657296510429E-14
2128273225659492608,1.263788169361318,0.0141422,14.26866,4.4856,4.4717,4.4974,Gaia DR3 2128273225659492608,292.85571853993173,46.39118878584133,1.2638,-2.0006,3.6981,-1.439,2016,3.920666257111543E-14
2128298617506651904,1.2709244203346268,0.010081156,13.0856495,4.1771,4.1638,4.1881,Gaia DR3 2128298617506651904,292.6780477136592,46.726680279251546,1.2709,-5.2263,-6.875,-26.7991,2016,7.105427357601002E-15
2128369501647063808,1.0767697344581497,0.024455162,15.669145,4.5087,4.4954,4.5201,Gaia DR3 2128369501647063808,292.1445548583873,47.15736123894344,1.0768,7.3297,5.8581,0,2016,0
2128504397979254528,0.9948360913743428,0.023373427,15.390069,4.4401,4.428,4.4521,Gaia DR3 2128504397979254528,292.3760929,47.880958423460314,0.9948,-6.2761,-8.1052,0,2016,0
2128724678262662144,1.7885943358465823,0.009304278,13.1845045,4.2703,4.264,4.2794,Gaia DR3 2128724678262662144,295.1190095197763,48.48136579388148,1.7886,13.4124,16.4079,-49.2708,2016,3.767943296260501E-14
2128911251641171200,1.5831330010179814,0.015545641,14.497476,4.5971,4.5907,4.6029,Gaia DR3 2128911251641171200,293.3517005518855,48.444591129531524,1.5831,-2.0665,-7.4716,-19.9932,2016,3.7706742477075633E-14
2128925579652377472,1.6743625026715039,0.014264414,12.8913765,4.3151,4.2799,4.3614,Gaia DR3 2128925579652377472,292.92917051664256,48.60283079887761,1.6744,5.6705,4.1405,0.2471,2016,0
2129025841368107136,1.6479253570093468,0.016340971,14.672104,4.5106,4.4327,4.5292,Gaia DR3 2129025841368107136,293.16009628043156,48.88120699461016,1.6479,-6.685,-2.7272,-35.4566,2016,0
2129084935820532608,5.853292311029762,0.011247616,12.84702,4.5871,4.5657,4.5939,Gaia DR3 2129084935820532608,291.506038,46.89562137699335,5.8533,-25.6576,-34.1374,17.0359,2016,3.948733164212359E-14
2129161734133025408,1.2621903387776223,0.02400127,15.627509,4.5424,4.5015,4.5588,Gaia DR3 2129161734133025408,290.93426773968787,47.35754001557909,1.2622,-0.8353,-9.9663,0,2016,7.105427357601002E-15
2129495057954829952,2.943928558818568,0.010378037,11.778071,4.3456,4.2902,4.4204,Gaia DR3 2129495057954829952,289.66439331584877,48.706164055758116,2.9439,-3.5253,-6.0782,-18.5687,2016,7.105427357601002E-15
2129503235571760128,1.0834761415058975,0.015818901,14.658643,4.326,4.2165,4.3801,Gaia DR3 2129503235571760128,290.8490898836103,48.41597705318599,1.0835,-0.0912,-8.0815,0.3227,2016,7.105427357601002E-15
2129503716608032256,0.7947741402377989,0.04700771,15.538866,4.6282,4.6099,4.6491,Gaia DR3 2129503716608032256,290.67618765398436,48.29423652410041,0.7948,1.024,2.0327,0,2016,0
2129550445852902656,6.929799951748856,0.009993962,9.938094,4.1806,4.1754,4.1875,Gaia DR3 2129550445852902656,291.03230868666486,49.04021141021865,6.9298,-7.3046,-10.4545,-20.4995,2016,0
2129753580626548736,1.2459633434458617,0.01220296,13.803478,4.2644,4.2314,4.2738,Gaia DR3 2129753580626548736,291.90698453923784,49.26207688295888,1.246,-7.605,6.3961,6.4612,2016,0
2130124219123552256,1.2447702867361663,0.026757242,15.763705,4.5962,4.5844,4.6067,Gaia DR3 2130124219123552256,291.6594545116655,50.583857683210745,1.2448,-5.6138,-5.4512,0,2016,0
2130243550494676480,1.5308565986800913,0.013085744,14.092061,4.4351,4.4303,4.4407,Gaia DR3 2130243550494676480,287.91793856241117,45.59288245539906,1.5309,3.4873,-3.0379,-3.9992,2016,0
2130250731680096384,0.7407801881818743,0.02952618,15.826205,4.5508,4.5331,4.5677,Gaia DR3 2130250731680096384,288.16465319423594,45.81642333802504,0.7408,-4.7932,-16.9185,0,2016,0
2130320172711659136,3.492340026305844,0.01094061,10.331029,4.0413,4.0394,4.0436,Gaia DR3 2130320172711659136,287.6374832266355,46.20444435733928,3.4923,-11.5388,9.5189,-9.6508,2016,3.934060179109151E-14
2130368310704421120,2.148845106853532,0.011638759,12.794332,4.3236,4.3182,4.3292,Gaia DR3 2130368310704421120,287.8872357478153,46.27611928443405,2.1488,-9.6037,-22.1748,-0.0719,2016,0
2130405041264941184,0.9883444905017101,0.020239655,15.156471,4.4557,4.4444,4.4669,Gaia DR3 2130405041264941184,288.2119719438424,46.615047009442634,0.9883,6.4207,6.4362,0,2016,0
2130460394803778816,1.291414825,0.020912057,15.047635,4.51,4.5005,4.5185,Gaia DR3 2130460394803778816,287.90608859995746,46.93774778045156,1.2914,0.7065,-0.9896,0,2016,0
2130625287187139072,0.8322909617991431,0.013659822,14.266627,4.218,4.2096,4.226,Gaia DR3 2130625287187139072,287.0394931123638,46.64016914699425,0.8323,-0.2527,10.5368,-45.691,2016,0
2130634667395736704,1.3846916297290934,0.016670939,14.566613,4.5698,4.562,4.5826,Gaia DR3 2130634667395736704,287.1010261296898,46.89640050192467,1.3847,-6.612,-19.9255,-26.0019,2016,0
2130661880308812800,2.360820531910528,0.012228924,12.722567,4.4028,4.3996,4.4061,Gaia DR3 2130661880308812800,287.1406164741805,47.11511252752334,2.3608,-6.1281,-19.764,-34.8282,2016,7.105427357601002E-15
2130825020347168512,1.0817079346556402,0.021893872,15.324007,4.4855,4.4677,4.5045,Gaia DR3 2130825020347168512,288.3278773168792,47.381537397839445,1.0817,-2.2389,-4.0719,0,2016,7.105427357601002E-15
2130889204338693504,1.0855603644951013,0.013983899,14.220469,4.3837,4.3757,4.3921,Gaia DR3 2130889204338693504,287.7808111861272,47.629843616727825,1.0856,-1.6406,-12.3366,13.8448,2016,0
2131059594280288128,0.6660565622985521,0.021887908,15.290056,4.2738,4.2453,4.318,Gaia DR3 2131059594280288128,287.3781173017622,47.77115413194504,0.6661,4.3621,0.0392,0,2016,0
2131114947819394816,1.172651992264176,0.027422134,15.811903,4.5607,4.548,4.5705,Gaia DR3 2131114947819394816,286.99947556998484,48.37578588,1.1727,-1.3241,-5.571,0,2016,0
2131169545443676032,0.891225755,0.009541292,13.272515,,,,Gaia DR3 2131169545443676032,286.7156676900594,48.64525389766578,0.8912,0.237,-9.6043,15.6152,2016,0
2131216137248338304,2.5017010374676847,0.015686596,12.808651,4.3874,4.3836,4.3909,Gaia DR3 2131216137248338304,287.32652645591173,48.673341246642195,2.5017,-13.0409,-21.2388,5.7274,2016,0
2131494313689868416,2.405007472883471,0.011553559,11.639392,4.1024,4.1012,4.1042,Gaia DR3 2131494313689868416,285.3111818128082,47.84847398,2.405,-13.0308,-24.7158,-20.8423,2016,0
2131709921047710336,1.0850958410519893,0.011222873,13.554968,4.1519,4.1466,4.1569,Gaia DR3 2131709921047710336,283.2555071764037,48.355248355138436,1.0851,0.7296,6.8561,-79.0824,2016,0
2131748747552136960,1.4399683147143867,0.012965149,14.180294,4.4431,4.4362,4.4498,Gaia DR3 2131748747552136960,283.20916095944693,48.777615385905655,1.44,2.144,-1.2502,-5.6794,2016,0
2131859244171951616,1.7367257925310127,0.010068535,12.242109,4.1498,4.1438,4.1567,Gaia DR3 2131859244171951616,283.9367802516257,49.110274230999984,1.7367,-3.6755,-3.4452,-17.463,2016,3.983130154239959E-14
2132004074768150400,0.38822006774755763,0.022102647,15.506557,4.2144,4.1888,4.2299,Gaia DR3 2132004074768150400,285.3652069422543,49.201553613259065,0.3882,-0.5676,-9.209,0,2016,0
2132144056342471168,3.1181120035753427,0.02327533,15.249384,4.5797,4.5697,4.5833,Gaia DR3 2132144056342471168,285.5743016258464,49.962116431192214,3.1181,-7.0136,-38.6469,9.4144,2016,0
2132152916856093952,2.005531747,0.010335396,12.152249,4.0806,4.0534,4.1122,Gaia DR3 2132152916856093952,285.61545061634035,50.13577172560461,2.0055,6.1272,4.6417,-60.8772,2016,0
2132155017099178624,5.369764144202463,0.010303641,10.920031,4.3544,4.3529,4.3558,Gaia DR3 2132155017099178624,285.67929401534263,50.24148992494669,5.3698,-18.4825,41.382,-98.4404,2016,7.105427357601002E-15
2132178725317511936,1.8243429352835283,0.011179752,11.309689,3.9428,3.9388,3.9465,Gaia DR3 2132178725317511936,284.4227537638208,49.10618969,1.8243,1.0778,-6.6356,-30.954,2016,1.4210854715202004E-14
2132193431285570304,1.1694521404585756,0.011246047,13.727177,4.2493,4.2399,4.2623,Gaia DR3 2132193431285570304,284.43346331745494,49.305123431171154,1.1695,-4.3501,-3.2564,-15.5411,2016,0
2132215421518219392,2.970055726,0.010601948,12.21574,4.3517,4.3475,4.3559,Gaia DR3 2132215421518219392,284.7391183913828,49.59844669643691,2.9701,12.8877,14.1584,-27.6139,2016,0
2132325200882204544,2.1642606806651563,0.009911588,12.873178,4.3834,4.3646,4.4088,Gaia DR3 2132325200882204544,285.0416206625163,50.07539178933201,2.1643,-13.2321,4.1777,-8.9313,2016,7.105427357601002E-15
2132614922197436928,0.7527320572373641,0.014395527,14.477556,4.1877,4.1575,4.1998,Gaia DR3 2132614922197436928,289.1995991904703,49.30563809016056,0.7527,-1.5538,-16.4678,-68.6489,2016,7.105427357601002E-15
2132709613336959744,2.1186571547057853,0.010248869,11.842578,,,,Gaia DR3 2132709613336959744,289.2333760039208,49.93889333926979,2.1187,-3.395,-13.1331,-29.1342,2016,7.105427357601002E-15
2132768956905956352,6.531261116035169,0.00796181,12.226437,4.5775,4.5746,4.58,Gaia DR3 2132768956905956352,287.6057056660684,49.52339814640493,6.5313,13.6107,32.5433,-20.4046,2016,7.105427357601002E-15
2133021810218800384,1.208444687358715,0.019305078,14.994865,4.5272,4.5077,4.5459,Gaia DR3 2133021810218800384,289.8354213700184,49.82560723656321,1.2084,-2.6362,1.4202,0,2016,0
2133022669212268800,1.069265819298277,0.015693547,14.50002,4.3566,4.3418,4.3768,Gaia DR3 2133022669212268800,289.7805387,49.89656299924524,1.0693,-2.6103,4.7543,-8.7496,2016,7.105427357601002E-15
2133035966431029376,0.9977792376266975,0.02269425,15.236161,4.4997,4.4887,4.5108,Gaia DR3 2133035966431029376,289.6649171600268,50.020061719936756,0.9978,0.0737,4.0113,0,2016,3.6522996261890633E-14
2133124511477266176,0.9109267240036566,0.015152755,14.473638,4.1805,4.1645,4.1944,Gaia DR3 2133124511477266176,289.3879897691423,50.597010300894965,0.9109,-2.6542,-8.3953,3.2478,2016,3.677549600890191E-14
2133369840008452224,3.798394666045262,0.011121633,13.4466915,4.5522,4.4961,4.5568,Gaia DR3 2133369840008452224,287.9978707670308,50.9441793,3.7984,-5.9212,-38.9211,2.2637,2016,0
2133611659549905024,2.160753578615671,0.017156057,12.127599,4.2299,4.2221,4.2355,Gaia DR3 2133611659549905024,286.24717370229274,50.24236821263879,2.1608,-1.3957,-8.2602,-12.0821,2016,0
2133946843094378752,2.5686356955745944,0.009980177,13.252269,4.5027,4.4881,4.5159,Gaia DR3 2133946843094378752,284.29603837452964,51.26912106289137,2.5686,-4.1152,-0.9151,-20.6726,2016,7.105427357601002E-15
2134719834131370496,1.9186086564924665,0.14576755,12.762631,4.5118,4.4963,4.5232,Gaia DR3 2134719834131370496,295.6486571194512,48.49551815029151,1.9186,-3.8009,-7.4662,-0.9107,2016,3.8333204396339556E-14
2134798444914611712,1.473901529481547,0.010421931,12.664148,4.0375,4.0269,4.0454,Gaia DR3 2134798444914611712,294.83510372555827,48.982319063755696,1.4739,-6.9411,-9.015,-52.238,2016,7.105427357601002E-15
2134850847813263360,1.3180857074470014,0.013939491,13.701518,4.2878,4.2792,4.2949,Gaia DR3 2134850847813263360,296.2005500473049,49.14002874327827,1.3181,-2.7546,-12.129,-18.4948,2016,3.718768025018164E-14
2134931077802625792,1.079709627596254,0.024307035,15.350661,4.4924,4.4793,4.5083,Gaia DR3 2134931077802625792,295.58645982780746,49.66685288836959,1.0797,-2.6352,3.8884,0,2016,7.105427357601002E-15
2135002576119495936,1.8646528660622712,0.011349738,12.075978,4.193,4.1832,4.1994,Gaia DR3 2135002576119495936,294.4685196109905,49.33097729897194,1.8647,-0.7092,-10.7212,-33.7143,2016,0
2135019107451751168,1.1395131391399596,0.010110337,13.3895,4.1419,4.1368,4.1476,Gaia DR3 2135019107451751168,294.2189136132725,49.47925407482584,1.1395,2.2746,3.8793,-26.9701,2016,0
2135044568018500096,1.147400966885275,0.009852639,13.199171,4.1876,4.1815,4.1939,Gaia DR3 2135044568018500096,294.4639171785509,49.76504729565199,1.1474,3.3548,0.354,-19.2487,2016,7.105427357601002E-15
2135055391335687680,,,16.25234,,,,Gaia DR3 2135055391335687680,294.36603121418824,49.915022349027446,0,0,0,0,2016,0
2135179533070399232,2.9234132893412426,0.010290783,11.774902,4.1976,4.194,4.2017,Gaia DR3 2135179533070399232,295.2264758483415,50.55924205538903,2.9234,8.5255,52.9971,3.6334,2016,0
2135203000771400320,0.6597147794705853,0.018296441,15.1803465,4.3487,4.2869,4.4682,Gaia DR3 2135203000771400320,294.33851151589977,50.33651703,0.6597,2.7382,-5.3982,0,2016,7.105427357601002E-15
2135314184585149696,2.553172726632865,0.007787468,11.916498,4.219,4.2143,4.2264,Gaia DR3 2135314184585149696,297.0188065927727,50.409047500411965,2.5532,-3.9098,11.2777,-5.3803,2016,7.105427357601002E-15
2135378231142791808,0.9468765746887278,0.017119493,14.7576475,4.3982,4.3839,4.4219,Gaia DR3 2135378231142791808,296.3019799,50.672310988550485,0.9469,3.313,-3.6077,0,2016,1.4210854715202004E-14
2135427576021495168,2.2430551175971227,0.0148753,14.443034,4.5865,4.5817,4.5934,Gaia DR3 2135427576021495168,296.8509817792637,50.698769255478716,2.2431,-2.4599,-31.5266,-33.3535,2016,3.600447911311515E-14
2135590578620605568,2.075978497944545,0.01548145,11.653711,4.0924,4.0876,4.0973,Gaia DR3 2135590578620605568,295.4865829792983,51.01352461245667,2.076,4.2102,6.6437,-17.3664,2016,3.646133250812899E-14
2136815881249993600,9.221931308439368,0.010726186,9.700555,4.3929,4.3864,4.4005,Gaia DR3 2136815881249993600,292.1669511864854,53.48737084369298,9.2219,40.6814,11.1464,-15.3005,2016,0
2139300262131379584,2.9134081823425175,0.010493142,12.574943,4.4419,4.4387,4.4447,Gaia DR3 2139300262131379584,289.763622,51.962685193659894,2.9134,3.4271,16.0468,-17.7876,2016,0
2141754578242371584,2.1638737820074745,0.010375191,11.518899,4.0243,4.0198,4.0286,Gaia DR3 2141754578242371584,291.1623880477045,55.47302333003404,2.1639,6.2097,-28.0075,-19.4694,2016,0
2143749504651818368,2.0260245571035567,0.009501443,13.059884,4.3581,4.3538,4.3626,Gaia DR3 2143749504651818368,282.9249849799362,48.626402020226294,2.026,1.4296,4.0403,-19.6815,2016,7.105427357601002E-15
2188906825165621120,6.684973775,0.0186343,7.989994,4.0429,4.0403,4.0455,Gaia DR3 2188906825165621120,316.2036951302102,55.588025272538886,6.685,11.7513,23.5254,-25.4735,2016,7.105427357601002E-15
2221164434736927360,4.913369263275179,0.010465299,11.732284,4.4693,4.4671,4.4713,Gaia DR3 2221164434736927360,322.9418249405497,66.3490098,4.9134,45.4822,31.8738,-10.0798,2016,0
2242756094328104576,26.88597717892837,0.015777089,14.616055,,,,Gaia DR3 2242756094328104576,292.3139982792901,65.97378351827352,26.886,56.4899,-131.6588,-45.5819,2016,0
2254929887069708160,1.940455091468651,0.008713214,12.210217,4.0902,4.0885,4.0927,Gaia DR3 2254929887069708160,288.46566248049663,66.34793868,1.9405,-16.973,9.0213,18.1887,2016,0
2296342614570999552,2.886914068041987,0.012229674,11.360669,4.1746,4.1722,4.1767,Gaia DR3 2296342614570999552,282.79525896569027,82.24541365186187,2.8869,2.9655,-4.6566,1.5851,2016,1.6148551127784648E-14
2300641567596591488,35.35813239584549,0.015947675,8.141795,4.5291,4.5276,4.5364,Gaia DR3 2300641567596591488,325.2021305626916,84.33377002159953,35.3581,345.1849,62.8844,-6.5307,2016,0
2303332931542914048,4.3215950811889625,0.01324906,10.459597,4.1656,4.1581,4.1748,Gaia DR3 2303332931542914048,277.47805011222374,85.23332410597992,4.3216,-15.2081,24.3957,-12.8048,2016,0
2318295979126499200,15.900030865895824,0.030844795,11.15755,,,,Gaia DR3 2318295979126499200,7.302035701553612,-30.45412806,15.9,150.0321,-87.1322,57.5667,2016,3.634278574445449E-15
2329387852426700800,26.117515196160547,0.032652486,14.724859,,,,Gaia DR3 2329387852426700800,353.24356218264177,-29.4165333,26.1175,150.9913,-333.0598,0,2016,0
2333676738050041728,42.059154343344176,0.03240835,10.915721,,,,Gaia DR3 2333676738050041728,2.2716167670028304,-27.12173272,42.0592,692.2239,90.0669,19.701,2016,3.952571376882996E-16
2340919358581488768,2.1526600996264675,0.018841444,12.172992,4.126,4.1201,4.1317,Gaia DR3 2340919358581488768,359.19151098005557,-22.15323259,2.1527,-5.2757,-7.0987,-1.3341,2016,5.264716305090934E-14
2371032916186181760,66.82874472085788,0.047871757,12.653936,,,,Gaia DR3 2371032916186181760,11.24867791,-15.27419134,66.8287,318.1521,-596.6229,-13.7418,2016,0
2385171398768647552,5.007301249,0.013026957,11.968609,4.5333,4.5288,4.5375,Gaia DR3 2385171398768647552,348.15712472850134,-22.67413003,5.0073,-23.264,-37.1435,11.8375,2016,1.0496038009940457E-13
2415410962124813056,1.684710555998663,0.021175062,12.534931,4.1308,4.124,4.1377,Gaia DR3 2415410962124813056,357.58065133746845,-17.07759524,1.6847,27.9709,-3.3301,25.8558,2016,0
2424406513428936832,2.764407014043514,0.019920802,12.883635,4.4543,4.4485,4.4594,Gaia DR3 2424406513428936832,3.903275480430143,-11.93826872,2.7644,15.272,-30.1592,-3.0952,2016,1.9775108299679114E-15
2424621502311961344,1.8509724501003828,0.025280671,12.081388,4.1032,4.0854,4.1401,Gaia DR3 2424621502311961344,4.146347109150064,-10.97642286,1.851,1.7688,-1.6804,24.6798,2016,1.7763568394002505E-15
2439222638771000448,8.914958050057509,0.0582847,16.114773,4.8985,4.8951,4.9016,Gaia DR3 2439222638771000448,353.9169504,-7.686727098,8.915,-2.0385,-42.3339,0,2016,1.1266527187740153E-13
2441013811932929280,3.722455786323595,0.025245048,9.82388,3.9684,3.963,3.9728,Gaia DR3 2441013811932929280,0.3257613351884739,-8.926249897,3.7225,2.4322,9.4375,11.2151,2016,5.4838849126540275E-17
2498515516990171392,2.441586885175443,0.015805405,11.680991,4.101,4.0898,4.1082,Gaia DR3 2498515516990171392,41.63916136793077,-0.464130061,2.4416,11.2839,-34.6295,-8.8786,2016,7.105194230928945E-15
2507901914613201024,2.815822457299523,0.026486851,10.5685425,3.9625,3.9571,3.9682,Gaia DR3 2507901914613201024,29.263453872908574,0.7588237656525679,2.8158,23.418,-6.8435,7.5211,2016,3.5524021053471575E-15
2512413932376364288,2.3214884895611765,0.019159894,12.772163,4.3743,4.3647,4.3833,Gaia DR3 2512413932376364288,26.793224582185164,3.132929405725094,2.3215,-5.2762,-22.0872,-6.5664,2016,3.547403881344206E-15
2538824923230146560,9.306414180639953,0.016371112,12.537027,4.6432,4.6373,4.648,Gaia DR3 2538824923230146560,18.42412413053569,3.097077611,9.3064,162.6382,31.3733,-7.2269,2016,3.575212804561604E-15
2546413408888429696,3.570563157369836,0.03733014,11.409403,,,,Gaia DR3 2546413408888429696,3.961707533403647,1.200514459631661,3.5706,1.9512,16.4471,18.2701,2016,4.439917302222496E-16
2562569564026683520,2.5854205890425495,0.023634853,10.918823,4.0683,4.0578,4.09,Gaia DR3 2562569564026683520,19.550586423134728,2.702782690135657,2.5854,2.5537,-14.7132,5.9567,2016,3.57644013658194E-15
2609222216055014144,3.236262719472494,0.014828305,10.595527,,,,Gaia DR3 2609222216055014144,338.36820372598703,-9.02294603,3.2363,-41.0514,-39.3795,24.4837,2016,1.7763568394002505E-15
2641087471777046016,2.921518473322724,0.015136118,12.02088,4.3441,4.3387,4.3508,Gaia DR3 2641087471777046016,353.6162725695578,-1.579983501,2.9215,22.4223,10.5915,25.1958,2016,5.6821807480147025E-14
2645727449501559680,3.5030633529533866,0.030522017,14.991199,4.6309,4.6235,4.6391,Gaia DR3 2645727449501559680,351.6122650912539,1.337591506930472,3.5031,22.2729,4.0395,-15.7073,2016,5.682836334326619E-14
2657135741633337088,2.170341511032486,0.0177413,12.618177,4.2825,4.2633,4.2895,Gaia DR3 2657135741633337088,349.0634650613369,0.30668797901134576,2.1703,-0.1262,-10.6527,-13.0122,2016,5.684260453649672E-14
2657374606238804992,6.436792150119438,0.016533863,11.799063,4.5209,4.5147,4.5248,Gaia DR3 2657374606238804992,349.38434791429063,1.3001474420556611,6.4368,15.0644,-33.9973,15.361,2016,5.6828784575881935E-14
2666015878575546496,5.726170402811745,0.013378436,11.946362,4.5254,4.5179,4.5351,Gaia DR3 2666015878575546496,348.49479215733845,8.761073062,5.7262,-6.9419,-44.3301,-0.5373,2016,5.618017510372654E-14
2677447294810845824,5.812898692378488,0.019667415,12.065481,4.5697,4.5645,4.575,Gaia DR3 2677447294810845824,334.79698050471217,-1.834437977,5.8129,-57.9267,-56.4568,-6.6801,2016,0
2790691147020786816,3.526513090886897,0.017232243,10.653074,4.1452,4.1379,4.1534,Gaia DR3 2790691147020786816,18.995315482294476,21.616905148355443,3.5265,21.76,-9.1966,-4.8283,2016,0
2831084391023184128,3.9089310021951955,0.019700328,11.398335,4.2803,4.2765,4.2835,Gaia DR3 2831084391023184128,347.49280496401536,18.396162235111746,3.9089,17.5669,18.6391,-89.2062,2016,0
2841043011433969152,8.617764214735502,0.013960018,12.30232,4.6048,4.6016,4.614,Gaia DR3 2841043011433969152,349.6229494889367,24.88927660690565,8.6178,-33.6749,-2.6748,-57.0694,2016,3.552713678800501E-15
2868528637464028160,2.3242724144737315,0.019385027,12.010265,4.1364,4.0022,4.1855,Gaia DR3 2868528637464028160,356.66671846833805,31.155910632556136,2.3243,30.2467,-6.0053,-26.3765,2016,3.552713678800501E-15
2878641361300809856,1.5818226395443191,0.02184214,12.813591,3.865,3.8365,3.8907,Gaia DR3 2878641361300809856,359.15197027484555,36.21295500385967,1.5818,-7.8676,-8.5526,-2.3218,2016,7.105427357601002E-15
2881784280929695360,3.683636389,0.014410827,10.592974,4.1801,4.1626,4.1896,Gaia DR3 2881784280929695360,0.3620976631689815,39.38379417761384,3.6836,-9.6964,-7.8229,-14.2067,2016,0
2912264564319611136,7.684864140454683,0.01546442,11.245653,4.5299,4.5279,4.5335,Gaia DR3 2912264564319611136,94.00991236431918,-25.03142039,7.6849,52.5609,-67.1037,29.8599,2016,0
2924661867160818304,5.006744650286569,0.012843755,10.141723,4.2568,4.2546,4.2588,Gaia DR3 2924661867160818304,98.35110124030295,-23.48608247,5.0067,-2.4256,25.0647,42.8833,2016,1.3509110795654443E-14
2930141657016297216,3.1353593348531437,0.017940655,11.312732,4.2074,4.2037,4.2124,Gaia DR3 2930141657016297216,109.38837974574005,-19.82893831,3.1354,-14.1945,6.0982,34.7994,2016,3.552713678800501E-15
2959177048983750016,2.064947092186636,0.009373968,12.060715,4.1958,4.1905,4.2011,Gaia DR3 2959177048983750016,75.29966378017889,-26.05414331,2.0649,0.532,3.2335,18.8956,2016,0
2966680597368750720,5.892475636080271,0.018947652,14.344855,4.5291,4.5228,4.5455,Gaia DR3 2966680597368750720,88.14680750022252,-19.0316258,5.8925,-2.5683,7.3706,37.963,2016,1.3434071296155105E-14
2980392087185289216,1.9558284394057246,0.011888495,12.471665,4.2584,4.2536,4.2626,Gaia DR3 2980392087185289216,71.82443580521229,-17.11517382,1.9558,7.562,-1.9332,34.1233,2016,3.552713678800501E-15
3022644120017418496,4.596752177093529,0.018512016,12.082437,4.497,4.481,4.5072,Gaia DR3 3022644120017418496,89.13002816739541,-5.012031862,4.5968,12.2252,-15.4622,54.6809,2016,0
3046327742219111808,2.198552046316638,0.012507951,12.455146,4.2673,4.2568,4.2766,Gaia DR3 3046327742219111808,108.04420710482813,-10.63933931,2.1986,3.2683,4.1951,42.5404,2016,1.4079064413900933E-14
306410392895767680,2.7779829699662315,0.017610084,10.138006,,,,Gaia DR3 306410392895767680,17.47473625608763,25.68164789375984,2.778,-24.3867,-10.819,-19.7709,2016,0
3078836109158636928,9.963630038362103,0.014893563,10.579237,4.5579,4.5541,4.5626,Gaia DR3 3078836109158636928,131.10699265672582,1.8598889887437542,9.9636,-23.3442,-31.5698,-11.6289,2016,0
3080104185367102592,2.984291239605465,0.019167325,9.777479,4.0561,4.049,4.0615,Gaia DR3 3080104185367102592,130.5056380692002,3.7105663796078634,2.9843,-2.8991,1.0806,1.0842,2016,4.440892098500626E-16
3087206553745290624,12.849115660536086,0.023369817,11.274117,4.6155,4.6052,4.6186,Gaia DR3 3087206553745290624,115.13668106641954,2.0985770985307863,12.8491,-34.0399,-77.9494,-5.3327,2016,4.440892098500626E-16
3105507886130792448,1.3000094915494622,0.016687661,13.445355,4.3295,4.3058,4.405,Gaia DR3 3105507886130792448,102.07985829449773,-3.102139341,1.3,-5.9781,0.5699,25.292,2016,8.881784197001252E-16
3107255598526406912,0.8740815887138829,0.03150511,15.331723,4.4205,4.4042,4.4366,Gaia DR3 3107255598526406912,100.76568737114494,-1.296444208,0.8741,1.8161,-3.4427,0,2016,1.420721695495152E-14
3107267177757848576,6.267554809898366,0.013850894,11.519906,4.5742,4.5681,4.5812,Gaia DR3 3107267177757848576,100.95616972793913,-1.063007579,6.2676,10.984,-0.0402,31.0482,2016,0
3125611120515388800,1.1535453167416783,0.018794024,13.8898,4.3275,4.3075,4.3934,Gaia DR3 3125611120515388800,101.27723921541279,0.8152151398645294,1.1535,-3.0403,-8.2052,46.3843,2016,1.4209416307215909E-14
3126717023056016256,5.385490064570069,0.02486925,10.060936,4.1059,4.1016,4.1104,Gaia DR3 3126717023056016256,99.26306049774985,1.7675495482256676,5.3855,-1.7312,-1.0371,20.0897,2016,1.4205828492842892E-14
3211188618762023424,4.941079283399811,0.016007457,10.854834,4.2469,4.2428,4.2556,Gaia DR3 3211188618762023424,76.08189413500658,-6.22977855,4.9411,20.7576,10.9628,17.8966,2016,8.881784197001252E-16
3222453935725951488,2.863027699547178,0.014746806,12.353216,4.3437,4.3366,4.3551,Gaia DR3 3222453935725951488,84.15271949221695,0.8962792027041777,2.863,2.537,2.6355,21.1169,2016,0
3231856379348299008,3.6298706563671286,0.018992543,9.90371,3.8878,3.8741,3.9057,Gaia DR3 3231856379348299008,72.66058935413146,1.893833899140841,3.6299,-16.2314,-18.7616,-23.6389,2016,0
